種牡馬名,父_産駒数,父_勝率,父_連対率,父_複勝率,父_芝勝率,父_ダート勝率,父_短距離勝率,父_中距離勝率,父_長距離勝率,父_良馬場勝率,父_重馬場勝率,父_平均着順,種別,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
テンツクテン,,,,,,,,,,,,,母父,25.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36
テンテマリ,,,,,,,,,,,,,母父,18.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11111111111111
テンノベニバラ,,,,,,,,,,,,,母父,8.0,0.0,0.25,0.5,,0.0,0.0,,,0.0,0.0,4.75
テンプルステイ,,,,,,,,,,,,,母父,15.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.0,0.25,0.1,0.0,,0.08333333333333333,0.0,8.8
テンプルツリー,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.4
テンモース,,,,,,,,,,,,,母父,21.0,0.14285714285714285,0.23809523809523808,0.38095238095238093,0.0,0.17647058823529413,0.0,0.1875,,0.13333333333333333,0.0,4.666666666666667
テーオーアモーレ,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.777777777777779
テーオーエンジェル,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0
テーオーキャンディ,,,,,,,,,,,,,母父,11.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,,0.0,,8.0
テーオーティアラ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,9.333333333333334
テーオーパートナー,,,,,,,,,,,,,母父,14.0,0.0,0.07142857142857142,0.07142857142857142,,0.0,0.0,0.0,,0.0,0.0,6.571428571428571
テーオーピコタン,,,,,,,,,,,,,母父,14.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.0,,0.0,0.16666666666666666,0.08333333333333333,0.0,7.071428571428571
テーオーフェアリー,,,,,,,,,,,,,母父,29.0,0.10344827586206896,0.10344827586206896,0.13793103448275862,0.0,0.12,0.0,0.043478260869565216,0.5,0.0,0.5,8.241379310344827
テーオーブルベリー,,,,,,,,,,,,,母父,6.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.16666666666666666,,,0.2,0.0,5.166666666666667
テーオーブロンド,,,,,,,,,,,,,母父,13.0,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,,0.0,0.0,6.153846153846154
テーオーメーテル,,,,,,,,,,,,,母父,17.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.09090909090909091,0.0,0.0,0.1,,0.0,0.3333333333333333,8.058823529411764
テーオールチア,,,,,,,,,,,,,母父,6.0,0.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,,0.0,0.0,6.166666666666667
テーオールネサンス,,,,,,,,,,,,,母父,39.0,0.05128205128205128,0.1282051282051282,0.20512820512820512,0.05263157894736842,0.05,0.0,0.07692307692307693,0.0,0.06451612903225806,0.0,8.102564102564102
テーオーレイチェル,,,,,,,,,,,,,母父,22.0,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.0,0.21052631578947367,0.0,0.19047619047619047,,0.3333333333333333,0.0,7.090909090909091
テーオーヴィーナス,,,,,,,,,,,,,母父,125.0,0.12,0.224,0.264,0.13541666666666666,0.06896551724137931,0.06666666666666667,0.10126582278481013,0.3125,0.08421052631578947,0.23529411764705882,6.688
テーブルスピーチ,,,,,,,,,,,,,母父,31.0,0.03225806451612903,0.0967741935483871,0.22580645161290322,0.0,0.034482758620689655,0.0,0.041666666666666664,0.0,0.0,0.16666666666666666,5.838709677419355
テーブルロンド,,,,,,,,,,,,,母父,45.0,0.08888888888888889,0.3111111111111111,0.35555555555555557,0.1,0.0,0.0,0.10256410256410256,0.0,0.09090909090909091,0.0,5.444444444444445
テールドラヴェリテ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.166666666666666
テールバインダー,,,,,,,,,,,,,母父,27.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,,0.0,0.0,9.555555555555555
デアリングエッジ,,,,,,,,,,,,,母父,39.0,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.05,0.0,0.0,0.041666666666666664,,0.041666666666666664,0.0,7.435897435897436
デアリングハート,,,,,,,,,,,,,母父,65.0,0.06153846153846154,0.16923076923076924,0.24615384615384617,0.043478260869565216,0.07142857142857142,0.045454545454545456,0.1,0.0,0.045454545454545456,0.1111111111111111,7.015384615384615
デアリングバード,,,,,,,,,,,,,母父,34.0,0.17647058823529413,0.20588235294117646,0.3235294117647059,0.17647058823529413,,0.25,0.18181818181818182,0.0,0.16,0.25,5.852941176470588
デアリングプライド,,,,,,,,,,,,,母父,36.0,0.027777777777777776,0.1388888888888889,0.2222222222222222,0.0,0.037037037037037035,0.030303030303030304,0.0,,0.05555555555555555,0.0,8.305555555555555
デアリングワールド,,,,,,,,,,,,,母父,34.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.0,0.06060606060606061,0.0,0.10526315789473684,,0.043478260869565216,0.16666666666666666,8.529411764705882
デアレガーロ,,,,,,,,,,,,,母父,21.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.15,0.0,0.0,0.15,,0.15789473684210525,,5.238095238095238
ディアアドマイヤ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.142857142857142
ディアアレトゥーサ,,,,,,,,,,,,,母父,24.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.916666666666666
ディアウィンク,,,,,,,,,,,,,母父,11.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,,,0.0,0.25,0.0,0.0,4.7272727272727275
ディアエスペランサ,,,,,,,,,,,,,母父,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.625
ディアエナ,,,,,,,,,,,,,母父,16.0,0.0625,0.0625,0.1875,0.0,0.125,0.125,0.0,,0.1,0.0,8.1875
ディアコトミ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.666666666666666
ディアコメット,,,,,,,,,,,,,母父,44.0,0.11363636363636363,0.1590909090909091,0.25,0.0,0.13157894736842105,0.09523809523809523,0.13636363636363635,0.0,0.09375,0.5,6.431818181818182
ディアザリアー,,,,,,,,,,,,,母父,34.0,0.029411764705882353,0.08823529411764706,0.2647058823529412,0.125,0.0,0.03571428571428571,0.0,,0.0,0.0,6.794117647058823
ディアジーナ,,,,,,,,,,,,,母父,17.0,0.058823529411764705,0.29411764705882354,0.47058823529411764,0.0,0.25,0.25,0.0,,0.08333333333333333,0.0,4.352941176470588
ディアジーローズ,,,,,,,,,,,,,母父,124.0,0.03225806451612903,0.14516129032258066,0.22580645161290322,0.0,0.03389830508474576,0.0,0.045454545454545456,0.0,0.014285714285714285,0.06666666666666667,6.709677419354839
ディアチャンス,,,,,,,,,,,,,母父,18.0,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.125,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,6.666666666666667
ディアテイスティー,,,,,,,,,,,,,母父,63.0,0.031746031746031744,0.1746031746031746,0.2698412698412698,0.045454545454545456,0.024390243902439025,0.0,0.04081632653061224,0.0,0.045454545454545456,0.0,6.222222222222222
ディアデム,,,,,,,,,,,,,母父,26.0,0.0,0.11538461538461539,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923076923076923
ディアデラノビア,,,,,,,,,,,,,母父,95.0,0.17894736842105263,0.29473684210526313,0.37894736842105264,0.18085106382978725,0.0,0.0,0.1891891891891892,0.1875,0.22972972972972974,0.0,6.273684210526316
ディアデラマドレ,,,,,,,,,,,,,母父,43.0,0.18604651162790697,0.2558139534883721,0.4186046511627907,0.18421052631578946,0.2,0.0,0.22857142857142856,0.0,0.21212121212121213,0.5,5.5813953488372094
ディアドラ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,10.6
ディアナムラ,,,,,,,,,,,,,母父,19.0,0.0,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.473684210526315
ディアハート,,,,,,,,,,,,,母父,10.0,0.0,0.1,0.1,,0.0,0.0,0.0,0.0,0.0,,8.1
ディアバビアナ,,,,,,,,,,,,,母父,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.380952380952381
ディアパヴォーネ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.333333333333334
ディアベビードール,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.1111111111111111,0.0,,0.0,,,0.0,0.0,12.333333333333334
ディアボレット,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,8.0
ディアマイダーリン,,,,,,,,,,,,,母父,47.0,0.1276595744680851,0.19148936170212766,0.2127659574468085,0.08823529411764706,0.23076923076923078,0.0,0.17647058823529413,0.125,0.17142857142857143,0.0,6.76595744680851
ディアマイフレンズ,,,,,,,,,,,,,母父,17.0,0.0,0.17647058823529413,0.23529411764705882,0.0,0.0,0.0,0.0,,0.0,0.0,9.0
ディアマイベイビー,,,,,,,,,,,,,母父,47.0,0.06382978723404255,0.23404255319148937,0.2978723404255319,0.041666666666666664,0.08695652173913043,0.0,0.08695652173913043,0.047619047619047616,0.08108108108108109,0.0,6.617021276595745
ディアマンティナ,,,,,,,,,,,,,母父,25.0,0.04,0.08,0.12,0.0,0.05555555555555555,0.0625,0.0,,0.05555555555555555,0.0,8.2
ディアマンボウ,,,,,,,,,,,,,母父,13.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,,0.15384615384615385,0.2,0.0,,0.2222222222222222,0.0,8.0
ディアルーモ,,,,,,,,,,,,,母父,69.0,0.043478260869565216,0.057971014492753624,0.10144927536231885,0.0,0.05357142857142857,0.05555555555555555,0.041666666666666664,0.0,0.022222222222222223,0.0,8.420289855072463
ディアレイラ,,,,,,,,,,,,,母父,18.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.07142857142857142,0.0,0.08333333333333333,,0.0,0.16666666666666666,8.222222222222221
ディアレストトリックスキ,,,,,,,,,,,,,母父,40.0,0.075,0.2,0.35,0.0,0.0967741935483871,0.0,0.08823529411764706,0.0,0.08333333333333333,0.0,6.875
ディアンサス,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,10.6
ディアースパークル,,,,,,,,,,,,,母父,23.0,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.1,0.15384615384615385,0.0,0.15384615384615385,0.125,0.125,0.3333333333333333,7.6521739130434785
ディエルベ,,,,,,,,,,,,,母父,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.105263157894736
ディエンティ,,,,,,,,,,,,,母父,43.0,0.046511627906976744,0.13953488372093023,0.23255813953488372,0.05555555555555555,0.0,0.0,0.05405405405405406,0.0,0.06060606060606061,0.0,6.023255813953488
ディオジェーヌ,,,,,,,,,,,,,母父,19.0,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.16666666666666666,0.0,0.0,0.11764705882352941,0.0,0.15384615384615385,0.0,7.105263157894737
ディオニージア,,,,,,,,,,,,,母父,45.0,0.06666666666666667,0.17777777777777778,0.3111111111111111,0.08333333333333333,0.0,0.0,0.043478260869565216,0.14285714285714285,0.058823529411764705,0.0,6.888888888888889
ディオベルタ,,,,,,,,,,,,,母父,45.0,0.1111111111111111,0.15555555555555556,0.2222222222222222,0.1,0.12,0.125,0.09090909090909091,0.25,0.15384615384615385,0.1111111111111111,7.288888888888889
ディオーサシチー,,,,,,,,,,,,,母父,9.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.125,1.0,0.0,0.0,0.0,0.3333333333333333,10.666666666666666
ディキシーランドジェム,,,,,,,,,,,,,母父,24.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,7.708333333333333
ディクシーゴールド,,,,,,,,,,,,,母父,22.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0625,1.0,9.545454545454545
ディクシージャズ,,,,,,,,,,,,,母父,15.0,0.13333333333333333,0.26666666666666666,0.4,0.14285714285714285,0.0,,0.0,0.15384615384615385,0.125,0.0,5.866666666666666
ディスイズザライフ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,12.428571428571429
ディスカバージャパン,,,,,,,,,,,,,母父,7.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,,0.0,0.0,7.714285714285714
ディスグラース,,,,,,,,,,,,,母父,12.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.0,7.166666666666667
ディスコルディア,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,,7.833333333333333
ディスタントゴッデス,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.333333333333334
ディスティンダリア,,,,,,,,,,,,,母父,17.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.09090909090909091,0.0,0.1111111111111111,0.0,0.07692307692307693,0.0,11.235294117647058
ディステイン,,,,,,,,,,,,,母父,15.0,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.13333333333333333,,,0.15384615384615385,0.0,0.07692307692307693,0.0,6.066666666666666
ディスポーザブルプレジャー,,,,,,,,,,,,,母父,26.0,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.0,0.09090909090909091,,0.07692307692307693,0.07692307692307693,0.1111111111111111,0.0,7.0
ディスメイ,,,,,,,,,,,,,母父,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.363636363636363
ディテール,,,,,,,,,,,,,母父,15.0,0.06666666666666667,0.2,0.26666666666666666,0.14285714285714285,0.0,,0.0,0.16666666666666666,0.0,0.0,6.933333333333334
ディディプリス,,,,,,,,,,,,,母父,5.0,0.0,0.2,0.2,,0.0,,0.0,,0.0,,6.6
ディトナイト,,,,,,,,,,,,,母父,15.0,0.06666666666666667,0.2,0.26666666666666666,0.0,0.16666666666666666,0.09090909090909091,0.0,,0.0,0.0,8.2
ディナシー,,,,,,,,,,,,,母父,26.0,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.2727272727272727,0.2,,0.25,0.0,0.23529411764705882,0.0,4.730769230769231
ディナスティーア,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666
ディナータイム,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,8.571428571428571
ディナーブレイク,,,,,,,,,,,,,母父,11.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.818181818181818
ディパッション,,,,,,,,,,,,,母父,56.0,0.03571428571428571,0.07142857142857142,0.125,0.0,0.058823529411764705,0.05,0.0,0.0,0.02702702702702703,0.125,8.267857142857142
ディフィカルト,,,,,,,,,,,,,母父,34.0,0.0,0.17647058823529413,0.3235294117647059,,0.0,0.0,0.0,0.0,0.0,0.0,6.088235294117647
ディマクコンダ,,,,,,,,,,,,,母父,57.0,0.07017543859649122,0.15789473684210525,0.3333333333333333,0.125,0.0,0.07547169811320754,0.0,,0.05,0.2,6.982456140350878
ディミータ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,13.2
ディメンシオン,,,,,,,,,,,,,母父,14.0,0.0,0.14285714285714285,0.21428571428571427,0.0,,0.0,0.0,,0.0,,6.357142857142857
ディメンティカタ,,,,,,,,,,,,,母父,23.0,0.08695652173913043,0.21739130434782608,0.391304347826087,0.058823529411764705,0.16666666666666666,,0.08695652173913043,,0.06666666666666667,0.0,6.173913043478261
ディライトプロミス,,,,,,,,,,,,,母父,7.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,,0.2857142857142857,0.0,0.3333333333333333,,0.3333333333333333,0.0,8.428571428571429
ディラローシェ,,,,,,,,,,,,,母父,21.0,0.0,0.0,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,0.0,6.571428571428571
ディランディラン,,,,,,,,,,,,,母父,15.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.08333333333333333,0.0,0.0,0.25,,0.0,,7.333333333333333
ディリジェンテ,,,,,,,,,,,,,母父,13.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,,0.0,,9.846153846153847
ディルガ,,,,,,,,,,,,,母父,73.0,0.1232876712328767,0.1643835616438356,0.273972602739726,0.13333333333333333,0.07692307692307693,0.0,0.13157894736842105,0.17391304347826086,0.0851063829787234,0.0,5.7534246575342465
ディレットリーチェ,,,,,,,,,,,,,母父,25.0,0.12,0.2,0.32,,0.12,0.05555555555555555,0.2857142857142857,,0.11764705882352941,0.0,7.88
ディヴァインクレア,,,,,,,,,,,,,母父,47.0,0.06382978723404255,0.1276595744680851,0.14893617021276595,0.08823529411764706,0.0,0.14285714285714285,0.0,0.09090909090909091,0.06060606060606061,0.2,7.8936170212765955
ディヴァインハイツ,,,,,,,,,,,,,母父,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.454545454545455
ディヴァインプレゼンス,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.6
ディヴィナプレシオーサ,,,,,,,,,,,,,母父,37.0,0.10810810810810811,0.2702702702702703,0.43243243243243246,0.11764705882352941,0.1,0.0,0.12,0.1111111111111111,0.08695652173913043,0.0,5.594594594594595
ディヴィナライン,,,,,,,,,,,,,母父,19.0,0.10526315789473684,0.2631578947368421,0.42105263157894735,0.0,0.11764705882352941,,0.0625,0.3333333333333333,0.125,,6.421052631578948
ディヴォーション,,,,,,,,,,,,,母父,37.0,0.08108108108108109,0.10810810810810811,0.10810810810810811,0.0,0.0967741935483871,0.1111111111111111,0.0,0.0,0.1,0.1,9.81081081081081
ディーエスメイドン,,,,,,,,,,,,,母父,15.0,0.13333333333333333,0.2,0.26666666666666666,0.0,0.14285714285714285,0.16666666666666666,0.0,,0.2,0.0,8.666666666666666
ディーズハイエンド,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.333333333333333
ディーズハイビガー,,,,,,,,,,,,,母父,44.0,0.045454545454545456,0.20454545454545456,0.2727272727272727,0.05128205128205128,0.0,0.05,0.0,,0.02631578947368421,0.0,7.159090909090909
ディーズビバーチェ,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.222222222222221
ディーズプラネット,,,,,,,,,,,,,母父,24.0,0.041666666666666664,0.16666666666666666,0.25,0.0,0.05,0.0,0.058823529411764705,0.0,0.0,0.16666666666666666,6.625
ディーズプリンセス,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.8
ディーチェ,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.444444444444445
ディーバ,,,,,,,,,,,,,母父,18.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
ディーパワンサ,,,,,,,,,,,,,母父,10.0,0.3,0.3,0.3,0.3333333333333333,0.0,0.3333333333333333,0.0,,0.3333333333333333,0.0,5.6
ディーブラッド,,,,,,,,,,,,,母父,12.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,,0.08333333333333333,0.0,0.1,,0.14285714285714285,0.0,6.666666666666667
ディープインアスク,,,,,,,,,,,,,母父,132.0,0.09848484848484848,0.16666666666666666,0.19696969696969696,0.10077519379844961,0.0,0.10588235294117647,0.08888888888888889,0.0,0.09615384615384616,0.0,8.553030303030303
ディープキッス,,,,,,,,,,,,,母父,16.0,0.125,0.125,0.25,0.125,0.125,0.13333333333333333,0.0,,0.09090909090909091,0.3333333333333333,7.3125
ディープサウス,,,,,,,,,,,,,母父,61.0,0.09836065573770492,0.19672131147540983,0.26229508196721313,0.0975609756097561,0.1,0.041666666666666664,0.13513513513513514,,0.09090909090909091,0.0,6.901639344262295
ディープジュエリー,,,,,,,,,,,,,母父,20.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,7.35
ディープストーリー,,,,,,,,,,,,,母父,57.0,0.08771929824561403,0.17543859649122806,0.3333333333333333,0.09259259259259259,0.0,0.0,0.03571428571428571,0.2222222222222222,0.09523809523809523,0.0,5.894736842105263
ディープスノー,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.666666666666666
ディープセーマ,,,,,,,,,,,,,母父,15.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466666666666667
ディープデザイア,,,,,,,,,,,,,母父,20.0,0.05,0.1,0.15,0.07142857142857142,0.0,0.0,0.0,0.1,0.0,0.2,10.15
ディープビヨンド,,,,,,,,,,,,,母父,20.0,0.1,0.15,0.2,0.3333333333333333,0.058823529411764705,0.0625,0.25,,0.13333333333333333,0.0,7.65
ディープブルース,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,8.833333333333334
ディープブルーム,,,,,,,,,,,,,母父,11.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.16666666666666666,0.1,0.0,,0.0,0.3333333333333333,7.090909090909091
ディープラヴ,,,,,,,,,,,,,母父,61.0,0.14754098360655737,0.21311475409836064,0.3442622950819672,0.16071428571428573,0.0,0.0,0.12903225806451613,0.17857142857142858,0.18,0.0,6.491803278688525
デイオブジョイ,,,,,,,,,,,,,母父,6.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.2,,0.16666666666666666,,0.16666666666666666,,3.6666666666666665
デイジーギャル,,,,,,,,,,,,,母父,28.0,0.07142857142857142,0.17857142857142858,0.21428571428571427,0.0,0.07692307692307693,0.11764705882352941,0.0,,0.05263157894736842,0.0,7.25
デイジーフローラ,,,,,,,,,,,,,母父,22.0,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.10526315789473684,0.0,0.08333333333333333,0.1,,0.0,0.25,6.818181818181818
デイジーメーカー,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.142857142857142
デイトユアドリーム,,,,,,,,,,,,,母父,61.0,0.08196721311475409,0.21311475409836064,0.2459016393442623,0.0,0.09259259259259259,0.03571428571428571,0.12903225806451613,0.0,0.12195121951219512,0.0,6.573770491803279
デイトライン,,,,,,,,,,,,,母父,11.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.2,0.0,0.0,0.2857142857142857,,0.2857142857142857,0.0,7.2727272727272725
デイトンテソーロ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,7.4
デイドリーマー,,,,,,,,,,,,,母父,131.0,0.07633587786259542,0.11450381679389313,0.19083969465648856,0.08333333333333333,0.043478260869565216,0.08,0.0,,0.07766990291262135,0.07692307692307693,7.916030534351145
デイドリーム,,,,,,,,,,,,,母父,43.0,0.0,0.09302325581395349,0.16279069767441862,0.0,0.0,0.0,0.0,,0.0,0.0,8.55813953488372
デインドリーム,,,,,,,,,,,,,母父,5.0,0.4,0.4,0.6,0.4,,0.25,1.0,,0.4,,4.2
デオ,,,,,,,,,,,,,母父,15.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.0,,0.06666666666666667,,0.07692307692307693,,9.266666666666667
デグラーティア,,,,,,,,,,,,,母父,40.0,0.075,0.2,0.225,0.06896551724137931,0.09090909090909091,0.125,0.0,,0.037037037037037035,0.0,8.25
デコラス,,,,,,,,,,,,,母父,20.0,0.05,0.1,0.2,0.0,0.05555555555555555,0.0,0.07142857142857142,,0.08333333333333333,0.0,6.25
デコルテ,,,,,,,,,,,,,母父,14.0,0.0,0.0,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,0.0,9.428571428571429
