着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
3,4,8,スキップ,牡4,55,松若風馬,1:08.4,1/2,**,,,,,5-5,34.2,12.6,6,472(+4),,,,[西]加用正,協栄,385.5,202008030409
4,6,11,ディアボレット,牝5,51,川島信二,1:08.4,アタマ,**,,,,,14-14,32.9,43.2,11,464(-6),,,,[西]加用正,協栄,230.0,202008030409
5,2,4,ブリングイットオン,牝4,51,荻野琢真,1:08.7,1.3/4,**,,,,,12-11,33.5,37.3,10,450(+4),,,,[西]宮徹,サラブレッドクラブ・ラフィアン,150.0,202008030409
6,8,17,ロードアクア,牡4,55,田中健,1:08.7,ハナ,**,,,,,2-1,35.1,11.4,5,472(+8),,,,[西]浅見秀一,ロードホースクラブ,,202008030409
7,3,6,メイショウシャチ,牡7,54,太宰啓介,1:08.8,1/2,**,,,,,8-9,34.0,45.7,12,480(-2),,,,[西]石橋守,松本好雄,,202008030409
8,1,2,トンボイ,牝5,54,酒井学,1:08.9,クビ,**,,,,,4-4,35.0,5.8,3,446(-2),,,,[西]西園正都,幅田京子,,202008030409
9,2,3,サヤカチャン,牝5,51,高倉稜,1:08.9,クビ,**,,,,,6-6,34.4,47.2,13,472(+2),,,,[西]田所秀孝,瀬谷隆雄,,202008030409
10,5,9,フォレブルート,牝4,54,武豊,1:08.9,アタマ,**,,,,,6-6,34.4,3.6,1,436(-8),,,,[西]安田隆行,林正道,,202008030409
11,3,5,ヤマニンペダラーダ,牡6,55,岩田望来,1:09.0,クビ,**,,,,,16-16,33.1,17.3,8,480(-2),,,,[西]浅見秀一,土井肇,,202008030409
12,6,12,ジャスパーモア,牝5,51,木幡巧也,1:09.0,クビ,**,,,,,12-13,33.6,133.7,16,520(+8),,,,[西]森秀行,加藤和夫,,202008030409
13,8,18,ラミエル,牝4,54,ルメール,1:09.1,クビ,**,,,,,14-15,33.4,5.6,2,454(0),,,,[西]橋口慎介,桑畑夏美,,202008030409
14,5,10,パッションチカ,牝6,50,泉谷楓真,1:09.2,3/4,**,,,,,10-11,34.0,135.0,17,442(0),,,,[西]田所秀孝,冨沢敦子,,202008030409
15,4,7,メイショウツバキ,牝5,51,城戸義政,1:09.2,クビ,**,,,,,18-18,33.1,66.5,14,464(+4),,,,[西]西橋豊治,松本好隆,,202008030409
16,8,16,シグナライズ,牝5,53,坂井瑠星,1:09.3,クビ,**,,,,,16-17,33.4,85.4,15,490(-6),,,,[西]西浦勝一,ロードホースクラブ,,202008030409
17,7,13,イルヴェントドーロ,牝4,52,池添謙一,1:10.1,5,**,,,,,2-2,36.4,20.8,9,442(+6),,,,[西]池添学,兼松康太,,202008030409
18,1,1,ホッコーシェルビー,牡4,53,藤岡康太,1:10.4,1.3/4,**,,,,,1-2,36.8,146.4,18,512(+8),,,,[西]西浦勝一,北幸商事,,202008030409
1,3,6,サトノラファール,牡3,56,藤岡康太,1:24.5,,**,,,,,14-13,36.3,6.6,3,528(-10),,,,[西]中竹和也,サトミホースカンパニー,"1,835.7",202008030410
2,8,15,メイショウテンスイ,牡3,56,酒井学,1:24.6,1/2,**,,,,,3-2,37.6,13.5,6,514(+2),,,,[西]南井克巳,松本好雄,730.2,202008030410
3,5,10,スリーグランド,牡3,56,太宰啓介,1:24.7,1/2,**,,,,,15-13,36.6,41.0,12,460(-4),,,,[西]高橋義忠,永井商事,455.1,202008030410
4,3,5,イモータルスモーク,牡3,56,坂井瑠星,1:24.8,クビ,**,,,,,12-11,37.0,41.3,13,490(-2),,,,[東]金成貴史,レッドマジック,270.0,202008030410
5,5,9,ニシノホライゾン,牡3,56,藤岡佑介,1:24.8,アタマ,**,,,,,16-15,35.8,58.1,14,502(+4),,,,[東]的場均,西山茂行,180.0,202008030410
6,6,11,アウトウッズ,牡3,56,武豊,1:24.8,クビ,**,,,,,7-6,37.4,6.7,4,516(+2),,,,[西]浅見秀一,林正道,,202008030410
7,1,2,テイエムサウスダン,牡3,58,Ｍ．デム,1:24.9,クビ,**,,,,,2-2,38.3,4.4,1,518(-6),,,,[西]飯田雄三,竹園正繼,,202008030410
8,1,1,オーロラテソーロ,牡3,56,幸英明,1:24.9,アタマ,**,,,,,1-1,38.3,26.0,10,490(0),,,,[東]畠山吉宏,了徳寺健二ホールディングス,,202008030410
9,6,12,ウルトラマリン,牝3,54,川田将雅,1:24.9,クビ,**,,,,,3-2,38.0,17.9,8,470(+2),,,,[西]今野貞一,吉澤克己,,202008030410
10,7,14,エンプティチェア,牡3,56,岩田望来,1:25.4,3,**,,,,,10-10,37.7,66.5,15,462(-2),,,,[西]音無秀孝,江馬由将,,202008030410
11,4,7,ファシネートゼット,牝3,54,松若風馬,1:25.5,1/2,**,,,,,7-8,38.1,23.7,9,454(-8),,,,[西]平田修,高橋悦見,,202008030410
12,7,13,レイテントロアー,牡3,56,横山典弘,1:25.5,クビ,**,,,,,12-11,37.6,6.8,5,466(-2),,,,[東]田中清隆,矢野亨憲,,202008030410
13,2,4,サダムスキャット,牝3,54,川須栄彦,1:25.7,1.1/4,**,,,,,5-5,38.6,14.5,7,460(+4),,,,[西]中尾秀正,大西定,,202008030410
14,4,8,ヴァンドゥメール,牡3,56,和田竜二,1:27.1,8,**,,,,,7-8,39.6,36.6,11,492(+6),,,,[東]加藤征弘,スリーエイチレーシング,,202008030410
15,2,3,アイオライト,牡3,57,ルメール,1:28.1,6,**,,,,,5-6,41.0,5.4,2,472(-12),,,,[東]武藤善則,田頭勇貴,,202008030410
16,8,16,マイネルワルツ,牡3,56,国分優作,1:29.7,10,**,,,,,10-15,41.8,113.9,16,448(0),,,,[東]矢野英一,サラブレッドクラブ・ラフィアン,,202008030410
1,8,14,フィエールマン,牡5,58,ルメール,3:16.5,,**,,,,,8-8-7-7,34.6,2.0,1,490(+8),,,,[東]手塚貴久,サンデーレーシング,"15,302.4",202008030411
2,4,6,スティッフェリオ,牡6,58,北村友一,3:16.5,ハナ,**,,,,,3-3-3-3,35.1,64.2,11,446(-2),,,,[西]音無秀孝,社台レースホース,"6,086.4",202008030411
3,4,5,ミッキースワロー,牡6,58,横山典弘,3:16.9,2.1/2,**,,,,,9-10-5-4,35.3,11.9,4,478(0),,,,[東]菊沢隆徳,野田みづき,"3,843.2",202008030411
4,5,7,ユーキャンスマイル,牡5,58,浜中俊,3:16.9,クビ,**,,,,,6-6-7-6,35.1,5.0,2,500(0),,,,[西]友道康夫,金子真人ホールディングス,"2,300.0",202008030411
5,3,3,トーセンカンビーナ,牡4,58,藤岡康太,3:17.2,1.3/4,**,,,,,14-14-7-8,35.3,19.8,7,458(+4),,,,[西]角居勝彦,島川隆哉,"1,500.0",202008030411
6,5,8,キセキ,牡6,58,武豊,3:17.3,1/2,**,,,,,1-1-1-1,36.8,5.3,3,512(+6),,,,[西]角居勝彦,石川達絵,,202008030411
7,1,1,モズベッロ,牡4,58,池添謙一,3:17.4,クビ,**,,,,,4-4-4-4,35.8,15.8,5,478(+6),,,,[西]森田直行,キャピタル・システム,,202008030411
8,7,11,メイショウテンゲン,牡4,58,幸英明,3:17.5,1/2,**,,,,,12-12-5-8,35.8,54.0,10,470(+8),,,,[西]池添兼雄,松本好雄,,202008030411
9,3,4,ダンビュライト,セ6,58,松若風馬,3:17.6,3/4,**,,,,,2-2-2-2,36.7,27.1,8,490(+2),,,,[西]音無秀孝,サンデーレーシング,,202008030411
10,2,2,エタリオウ,牡5,58,川田将雅,3:17.9,2,**,,,,,9-9-11-10,35.5,17.0,6,474(+8),,,,[西]友道康夫,Ｇリビエール・レーシング,,202008030411
11,6,10,メロディーレーン,牝4,56,岩田望来,3:18.2,1.3/4,**,,,,,13-13-14-12,35.5,105.4,13,340(-2),,,,[西]森田直行,岡田牧雄,,202008030411
12,6,9,ミライヘノツバサ,牡7,58,木幡巧也,3:18.7,3,**,,,,,11-11-12-11,36.3,68.7,12,502(+4),,,,[東]伊藤大士,三島宣彦,,202008030411
13,8,13,ハッピーグリン,牡5,58,和田竜二,3:24.7,大,**,,,,,5-5-7-14,42.2,257.5,14,460(-6),,,,[西]森秀行,会田裕一,,202008030411
14,7,12,シルヴァンシャー,牡5,58,Ｍ．デム,3:24.9,1.1/4,**,,,,,6-7-12-13,42.2,53.5,9,482(+2),,,,[西]池江泰寿,サンデーレーシング,,202008030411
1,5,9,ヒラソール,セ4,57,荻野極,1:24.8,,**,,,,,10-7,35.2,3.9,1,480(+4),,,,[西]加用正,阿部榮乃進,"1,855.7",202008030412
2,8,16,フィールドセンス,牡6,57,川須栄彦,1:24.8,クビ,**,,,,,2-2,36.0,8.0,4,548(0),,,,[西]千田輝彦,前原敏行,740.2,202008030412
3,7,13,バーンフライ,牡5,57,坂井瑠星,1:24.8,アタマ,**,,,,,4-4,35.9,12.2,7,504(+2),,,,[西]矢作芳人,ノースヒルズ,465.1,202008030412
4,8,15,ヒルノサルバドール,牡7,57,横山典弘,1:25.3,3,**,,,,,4-4,36.4,5.9,3,454(+2),,,,[西]昆貢,ヒルノ,270.0,202008030412
5,7,14,ニューモニュメント,牡4,57,藤岡康太,1:25.3,クビ,**,,,,,16-16,35.0,5.8,2,480(-6),,,,[西]小崎憲,前田葉子,182.0,202008030412
6,6,11,スペクター,牝6,55,小牧太,1:25.4,クビ,**,,,,,12-10,35.7,23.1,10,514(+2),,,,[西]笹田和秀,川勝裕之,,202008030412
7,3,5,クライシス,牡7,57,岩田望来,1:25.6,1.1/4,**,,,,,14-13,35.6,43.4,11,492(+2),,,,[西]鮫島一歩,前田幸治,,202008030412
8,4,7,タガノプレトリア,牡5,57,太宰啓介,1:25.6,クビ,**,,,,,7-7,36.4,16.8,9,468(0),,,,[西]宮徹,八木良司,,202008030412
9,2,3,メイショウマトイ,牡6,57,泉谷楓真,1:25.7,クビ,**,,,,,14-13,35.9,154.5,15,492(-4),,,,[西]本田優,松本好雄,,202008030412
10,6,12,マイネルオスカル,牡5,57,幸英明,1:25.7,アタマ,**,,,,,2-2,37.1,12.8,8,482(-8),,,,[西]長谷川浩,サラブレッドクラブ・ラフィアン,,202008030412
11,4,8,スズカフェスタ,牡5,57,国分優作,1:25.7,クビ,**,,,,,1-1,37.1,11.1,6,508(+8),,,,[西]大橋勇樹,永井啓弍,,202008030412
12,3,6,エルプシャフト,牡7,57,Ｍ．デム,1:25.8,クビ,**,,,,,4-4,36.9,9.7,5,470(+4),,,,[西]角居勝彦,サンデーレーシング,,202008030412
13,1,1,マイネルラック,牡7,57,国分恭介,1:25.8,クビ,**,,,,,10-10,36.3,110.7,14,488(+6),,,,[西]梅田智之,サラブレッドクラブ・ラフィアン,,202008030412
14,2,4,ロングベスト,牡6,57,藤井勘一,1:25.9,アタマ,**,,,,,12-13,36.1,54.9,13,524(+2),,,,[西]大根田裕,中井敏雄,,202008030412
15,5,10,コウエイアンカ,セ5,57,松若風馬,1:26.4,3,**,,,,,7-10,37.1,43.7,12,484(0),,,,[西]森秀行,伊東政清,,202008030412
16,1,2,メイショウバッハ,牡7,57,加藤祥太,1:26.9,3,**,,,,,7-9,37.6,250.8,16,494(0),,,,[西]南井克巳,松本好隆,,202008030412
1,6,12,バトーデュシエル,牝3,54,川田将雅,1:12.6,,**,,,,,3-3,37.2,1.7,1,466(-2),,,,[西]安田翔伍,山口功一郎,510.0,202008030501
2,5,10,フルールドネージュ,牝3,54,松山弘平,1:12.8,1,**,,,,,2-2,37.5,48.9,8,430(+14),,,,[西]鈴木孝志,ライオンレースホース,200.0,202008030501
3,5,9,ヴィータブリランテ,牝3,54,川須栄彦,1:13.2,2.1/2,**,,,,,4-4,37.7,4.6,2,466(0),,,,[西]寺島良,三嶋牧場,130.0,202008030501
4,3,6,ブライティアルアー,牝3,54,藤岡康太,1:13.7,3,**,,,,,6-6,37.9,10.9,4,428(-4),,,,[西]石坂公一,小林昌志,77.0,202008030501
5,7,13,グラナートロート,牝3,53,西村淳也,1:13.7,クビ,**,,,,,8-7,37.7,6.3,3,432(+2),,,,[西]荒川義之,社台レースホース,51.0,202008030501
6,6,11,マサハヤアン,牝3,54,和田竜二,1:13.8,クビ,**,,,,,5-5,38.1,48.3,7,442(-2),,,,[西]今野貞一,中村政夫,,202008030501
7,1,1,レッドシンシア,牝3,54,酒井学,1:14.1,2,**,,,,,1-1,38.9,24.6,6,512(-4),,,,[西]西園正都,東京ホースレーシング,,202008030501
8,7,14,ダノンボヌール,牝3,54,坂井瑠星,1:14.2,1/2,**,,,,,6-7,38.3,15.3,5,482(+4),,,,[西]村山明,ダノックス,,202008030501
9,4,7,クロスラミナ,牝3,54,高倉稜,1:14.3,3/4,**,,,,,13-13,37.5,263.4,16,422(-4),,,,[西]安達昭夫,水上ふじ子,,202008030501
10,1,2,アプレラプリュイ,牝3,54,川島信二,1:14.4,3/4,**,,,,,16-15,36.3,203.5,14,412(-6),,,,[西]斉藤崇史,ノースヒルズ,,202008030501
11,4,8,メイショウホエール,牝3,54,北村友一,1:14.4,ハナ,**,,,,,10-9,38.3,49.2,9,414(+4),,,,[西]笹田和秀,松本好隆,,202008030501
12,8,15,サンマルブリランテ,牝3,54,国分優作,1:15.0,3.1/2,**,,,,,11-9,38.6,92.1,11,462(-2),,,,[西]大橋勇樹,相馬勇,,202008030501
13,3,5,ヒルノグバーナ,牝3,54,藤岡佑介,1:15.3,1.3/4,**,,,,,15-15,37.4,64.2,10,438(0),,,,[西]昆貢,ヒルノ,,202008030501
14,2,4,キーブロッコリー,牝3,54,幸英明,1:15.4,1/2,**,,,,,14-14,38.2,212.8,15,412(-4),,,,[西]藤沢則雄,北前孔一郎,,202008030501
15,8,16,ブックウエスト,牝3,54,岩崎翼,1:15.5,1/2,**,,,,,9-11,39.3,139.4,13,444(-6),,,,[西]西橋豊治,西本資史,,202008030501
16,2,3,シャリン,牝3,51,泉谷楓真,1:15.8,2,**,,,,,11-12,39.5,110.4,12,422(+2),,,,[西]池添学,吉田和美,,202008030501
1,1,2,タガノウィリアム,牡3,56,小牧太,1:53.5,,**,,,,,1-1-1-1,38.3,16.2,7,492(+8),,,,[西]中尾秀正,八木良司,510.0,202008030502
2,7,13,メイショウカズサ,牡3,56,北村友一,1:53.5,クビ,**,,,,,4-8-6-3,37.3,3.5,2,478(0),,,,[西]安達昭夫,松本好雄,200.0,202008030502
3,4,7,テイエムゴールデン,牡3,56,国分恭介,1:53.6,3/4,**,,,,,2-2-2-2,38.2,2.6,1,468(-4),,,,[西]五十嵐忠,竹園正繼,130.0,202008030502
4,8,16,シンゼンデレヤ,牡3,56,城戸義政,1:54.3,4,**,,,,,13-13-3-3,38.7,107.1,12,516(+2),,,,[西]荒川義之,原司郎,77.0,202008030502
5,8,15,キングダムウイナー,牡3,56,坂井瑠星,1:54.6,1.1/2,**,,,,,15-15-7-8,37.9,15.0,6,496(-4),,,,[西]矢作芳人,ライオンレースホース,51.0,202008030502
6,2,4,クリノターハイ,牡3,56,秋山真一,1:54.7,1/2,**,,,,,15-15-13-12,37.5,144.2,13,486(+4),,,,[西]藤沢則雄,栗本博晴,,202008030502
7,3,6,セイウンラストヘイ,牡3,56,池添謙一,1:54.8,3/4,**,,,,,7-5-4-5,38.7,29.8,8,514(+8),,,,[西]宮本博,西山茂行,,202008030502
8,3,5,オウケンブリザード,牡3,55,西村淳也,1:54.9,クビ,**,,,,,4-3-7-8,38.4,12.0,4,502(+2),,,,[西]斉藤崇史,福井明,,202008030502
9,2,3,サンライズヘルメス,牡3,56,川須栄彦,1:54.9,アタマ,**,,,,,7-5-10-10,38.2,55.3,10,470(-8),,,,[西]河内洋,松岡隆雄,,202008030502
10,6,11,ナムラダヴィンチ,牡3,56,幸英明,1:55.0,1/2,**,,,,,13-13-16-12,37.5,48.1,9,432(+6),,,,[西]大根田裕,奈村信重,,202008030502
11,7,14,カワキタジャズ,牡3,56,和田竜二,1:55.1,3/4,**,,,,,12-9-7-6,38.6,5.1,3,524(0),,,,[西]浜田多実,川島吉男,,202008030502
12,1,1,メイショウポルポ,牡3,56,国分優作,1:55.2,1/2,**,,,,,10-9-11-11,38.3,102.8,11,440(0),,,,[西]松下武士,松本好隆,,202008030502
13,5,9,ミトノベルーガー,牡3,56,中井裕二,1:56.0,5,**,,,,,9-9-12-14,38.8,430.5,16,424(+2),,,,[西]長谷川浩,ロイヤルパーク,,202008030502
14,4,8,ケープオブストーム,牡3,56,浜中俊,1:56.4,2.1/2,**,,,,,3-3-4-6,40.3,13.5,5,528(+22),,,,[西]岡田稲男,キャロットファーム,,202008030502
15,6,12,テーオーニーチェ,牡3,56,北村宏司,1:57.0,3.1/2,**,,,,,10-9-13-16,39.6,196.4,14,468(0),,,,[西]清水久詞,小笹公也,,202008030502
16,5,10,ロックアビリティ,牡3,56,水口優也,1:57.9,5,**,,,,,4-5-13-14,40.5,374.3,15,506(-2),,,,[西]服部利之,中西功,,202008030502
1,8,15,ムーンライト,牝3,54,北村宏司,1:21.4,,**,,,,,9-7,34.2,5.9,3,454(-2),,,,[西]清水久詞,石川達絵,510.0,202008030503
2,2,3,ラフマニノフ,牡3,56,浜中俊,1:21.6,1.1/2,**,,,,,5-5,35.0,2.2,1,446(-4),,,,[西]石坂正,馬場幸夫,200.0,202008030503
3,2,4,マリスドランジュ,牝3,54,北村友一,1:22.0,2.1/2,**,,,,,5-5,35.4,14.2,5,442(+4),,,,[西]宮本博,ノースヒルズ,130.0,202008030503
4,6,11,メモリーオブブルー,牝3,54,城戸義政,1:22.1,1/2,**,,,,,8-7,35.1,30.7,9,434(-6),,,,[西]荒川義之,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,77.0,202008030503
5,4,7,クイーンカピオラニ,牝3,54,坂井瑠星,1:22.2,1/2,**,,,,,3-4,35.7,19.8,6,416(+6),,,,[西]庄野靖志,ＮＩＣＫＳ,51.0,202008030503
6,4,8,ガレットデロワ,牝3,54,池添謙一,1:22.2,ハナ,**,,,,,10-10,34.7,106.1,13,400(-4),,,,[西]池添兼雄,水谷昌晃,,202008030503
7,7,13,スノートレイン,牡3,56,藤岡康太,1:22.4,1.1/4,**,,,,,3-2,35.9,21.2,7,444(+4),,,,[西]友道康夫,大塚亮一,,202008030503
8,3,5,スマートルシア,牝3,54,藤岡佑介,1:22.5,3/4,**,,,,,1-1,36.2,59.6,11,440(+6),,,,[西]河内洋,大川徹,,202008030503
9,8,17,エコロブラッサム,牝3,54,川島信二,1:22.7,1.1/2,**,,,,,13-14,35.0,50.3,10,460(0),,,,[西]荒川義之,原村正紀,,202008030503
10,5,10,ジョーアドヴァンス,牡3,56,国分恭介,1:22.8,3/4,**,,,,,15-15,34.8,201.0,17,498(-2),,,,[西]中竹和也,上田けい子,,202008030503
11,1,2,ツクバゴールド,牡3,55,西村淳也,1:22.9,クビ,**,,,,,17-16,34.2,12.9,4,508(+2),,,,[西]清水久詞,荻原昭二,,202008030503
12,8,16,タッチザモーメント,牝3,54,松山弘平,1:22.9,ハナ,**,,,,,2-2,36.5,4.1,2,424(+2),,,,[西]高野友和,社台レースホース,,202008030503
13,6,12,マシェリイ,牝3,54,岩崎翼,1:22.9,クビ,**,,,,,13-12,35.2,191.5,16,440(+8),,,,[西]平田修,松岡隆雄,,202008030503
14,5,9,テイエムシュンソク,牡3,56,岡田祥嗣,1:23.1,1.1/4,**,,,,,16-17,34.5,113.9,14,516(+6),,,,[西]飯田雄三,竹園正繼,,202008030503
15,1,1,フレンチバローズ,牡3,56,菱田裕二,1:23.3,1.1/4,**,,,,,10-10,35.9,29.7,8,520(-6),,,,[西]角田晃一,猪熊広次,,202008030503
16,3,6,コンディトラム,牡3,53,泉谷楓真,1:23.3,クビ,**,,,,,12-12,35.7,81.2,12,478(+12),,,,[西]本田優,村上憲政,,202008030503
17,7,14,クロンペン,牝3,54,和田竜二,1:25.0,大,**,,,,,7-9,38.0,124.8,15,480(-2),,,,[西]奥村豊,下河辺牧場,,202008030503
1,7,8,コマノウインクル,牡3,56,加藤祥太,1:47.2,,**,,,,,2-2,35.2,12.0,4,482(+2),,,,[西]庄野靖志,長谷川芳信,510.0,202008030504
2,3,3,ロードシャムロック,牡3,56,川田将雅,1:47.2,アタマ,**,,,,,3-3,34.9,1.4,1,490(+2),,,,[西]中内田充,ロードホースクラブ,200.0,202008030504
3,7,9,トーホウゴールデン,牡3,56,藤岡康太,1:47.4,1.1/4,**,,,,,9-6,34.3,4.7,2,436(+2),,,,[西]高橋亮,東豊物産,130.0,202008030504
4,2,2,パワーオーソリティ,牡3,53,泉谷楓真,1:47.6,1.1/4,**,,,,,6-6,34.8,13.6,5,462(0),,,,[西]西園正都,ゴドルフィン,77.0,202008030504
5,5,5,スカイヴァルキリー,牝3,54,川須栄彦,1:47.6,ハナ,**,,,,,4-4,35.1,33.8,7,464(+8),,,,[西]寺島良,杉山忠国,51.0,202008030504
6,6,7,ナムラドン,牡3,56,北村宏司,1:47.6,アタマ,**,,,,,11-10,34.2,33.4,6,484(+4),,,,[西]清水久詞,奈村信重,,202008030504
7,6,6,テレーザ,牝3,54,国分恭介,1:47.9,1.3/4,**,,,,,5-5,35.3,150.4,11,454(-2),,,,[西]田所秀孝,門野文典,,202008030504
8,8,11,ルドヴィコ,牡3,56,北村友一,1:48.0,1/2,**,,,,,8-6,35.0,10.3,3,426(0),,,,[西]石坂公一,吉田和美,,202008030504
9,4,4,タマモティータイム,牝3,54,鮫島良太,1:48.2,1,**,,,,,1-1,36.2,66.9,8,466(+2),,,,[西]南井克巳,タマモ,,202008030504
10,8,10,デイスター,牡3,56,和田竜二,1:48.4,1.1/4,**,,,,,6-6,35.6,132.5,9,438(0),,,,[西]中尾秀正,カナヤマホールディングス,,202008030504
11,1,1,キラビヤカ,牝3,54,藤懸貴志,1:48.7,2,**,,,,,9-11,35.4,133.7,10,414(-2),,,,[西]平田修,岡田牧雄,,202008030504
1,5,8,マドルガーダ,牝3,54,池添謙一,1:51.9,,**,,,,,7-7-4-3,37.3,2.7,1,460(0),,,,[西]笹田和秀,ノースヒルズ,730.0,202008030505
2,6,10,ラブスピール,牝3,54,幸英明,1:52.1,1.1/4,**,,,,,13-13-11-6,36.7,66.7,11,432(+2),,,,[西]森田直行,増田陽一,290.0,202008030505
3,8,13,ダンツエリーゼ,牝3,54,北村宏司,1:52.1,クビ,**,,,,,9-9-9-8,36.8,18.7,6,520(0),,,,[西]本田優,山元哲二,180.0,202008030505
4,7,11,リネンファッション,牝3,54,秋山真一,1:52.1,ハナ,**,,,,,3-1-1-1,37.9,2.9,2,438(-2),,,,[西]坂口智康,戸山光男,110.0,202008030505
5,3,4,オウケンロジータ,牝3,54,藤岡佑介,1:52.2,クビ,**,,,,,7-7-6-6,37.3,17.6,5,496(0),,,,[西]藤岡健一,福井明,73.0,202008030505
6,1,1,ソプラドール,牝3,54,北村友一,1:52.4,1.1/2,**,,,,,4-4-4-3,37.9,8.6,4,462(+2),,,,[西]安田隆行,ノースヒルズ,,202008030505
7,8,14,プリティーチャンス,牝3,54,坂井瑠星,1:52.5,3/4,**,,,,,13-13-13-11,36.7,44.6,9,442(-4),,,,[西]野中賢二,廣崎利洋ＨＤ,,202008030505
8,7,12,シホノレジーナ,牝3,54,川須栄彦,1:52.6,クビ,**,,,,,6-4-2-2,38.2,79.3,12,492(0),,,,[西]寺島良,村瀬寛紀,,202008030505
9,4,6,クインズヴィヴィ,牝3,54,浜中俊,1:52.6,クビ,**,,,,,9-9-6-8,37.6,19.9,7,486(+2),,,,[西]野中賢二,亀田和弘,,202008030505
10,6,9,クリノニキータ,牝3,54,国分優作,1:53.2,3.1/2,**,,,,,11-11-9-8,38.0,258.8,14,434(0),,,,[西]大根田裕,栗本博晴,,202008030505
11,4,5,アドマイヤミランダ,牝3,54,藤岡康太,1:55.3,大,**,,,,,2-2-2-3,41.0,6.0,3,470(0),,,,[西]梅田智之,近藤旬子,,202008030505
12,5,7,ハイアーグレード,牝3,54,松山弘平,1:55.8,3,**,,,,,11-11-12-12,40.0,42.7,8,448(+4),,,,[西]今野貞一,下河辺隆行,,202008030505
13,3,3,タマモアテネ,牝3,51,泉谷楓真,1:56.8,6,**,,,,,1-2-14-14,40.3,55.0,10,468(+2),,,,[西]五十嵐忠,タマモ,,202008030505
14,2,2,ラーラクロリ,牝3,54,和田竜二,1:58.4,10,**,,,,,4-4-8-12,43.2,190.4,13,488(+6),,,,[西]鈴木孝志,ディアレストクラブ,,202008030505
1,3,3,チュウワノキセキ,牡3,56,松山弘平,1:32.2,,**,,,,,4-5,34.3,7.2,3,468(0),,,,[西]大久保龍,中西忍,730.0,202008030506
2,2,2,ユピテルルークス,牡3,56,北村宏司,1:32.7,3,**,,,,,8-6,34.5,9.0,5,494(-6),,,,[西]清水久詞,輝レーシング,290.0,202008030506
3,8,10,ノルカソルカ,牡3,56,藤岡康太,1:32.9,1.1/4,**,,,,,4-2,35.1,11.9,6,486(+4),,,,[西]藤岡健一,幅田昌伸,180.0,202008030506
4,8,9,スワーヴドン,牡3,56,川田将雅,1:33.1,1.1/4,**,,,,,3-2,35.4,2.2,1,476(+4),,,,[西]中内田充,ＮＩＣＫＳ,110.0,202008030506
5,7,7,グランレイ,牡3,56,池添謙一,1:33.2,1/2,**,,,,,7-6,35.0,3.9,2,456(+4),,,,[西]池添学,名古屋友豊,73.0,202008030506
6,7,8,アーヴィンド,牡3,56,和田竜二,1:33.4,1.1/2,**,,,,,10-9,35.0,35.0,8,516(-8),,,,[西]岡田稲男,ゴドルフィン,,202008030506
7,1,1,ヒルノエドワード,牡3,56,藤岡佑介,1:33.6,1.1/4,**,,,,,2-1,36.1,7.9,4,474(+6),,,,[西]昆貢,ヒルノ,,202008030506
8,5,5,リインフォース,牡3,53,泉谷楓真,1:33.7,1/2,**,,,,,6-6,35.6,18.2,7,460(0),,,,[西]石坂公一,ディアレストクラブ,,202008030506
9,4,4,エイシンパラディン,牡3,56,川須栄彦,1:34.3,3.1/2,**,,,,,8-9,35.9,252.3,10,454(0),,,,[西]渡辺薫彦,栄進堂,,202008030506
10,6,6,メイショウベンガル,牡3,56,北村友一,1:35.5,7,**,,,,,1-2,38.0,113.6,9,458(+2),,,,[西]松永昌博,松本好雄,,202008030506
1,3,4,カネコメアサヒ,牡4,57,北村友一,1:12.4,,**,,,,,1-1,36.2,12.2,5,442(-2),,,,[西]中尾秀正,高岡義雄,760.0,202008030507
2,4,5,ヘルメット,牝4,54,西村淳也,1:12.4,クビ,**,,,,,2-2,36.1,2.9,1,520(+6),,,,[西]岡田稲男,飛野牧場,300.0,202008030507
3,8,13,エイシンネメシス,牝5,55,和田竜二,1:12.6,1,**,,,,,3-3,36.1,3.2,2,484(+4),,,,[西]奥村豊,栄進堂,190.0,202008030507
4,3,3,メイショウオオヅツ,牡6,57,藤岡康太,1:12.8,1.1/4,**,,,,,7-8,35.4,81.8,12,548(-2),,,,[西]河内洋,松本和子,110.0,202008030507
5,5,8,グーテンモルゲン,牡4,57,国分恭介,1:13.0,1.1/4,**,,,,,10-9,35.3,18.4,6,506(+4),,,,[西]牧田和弥,薪浦亨,76.0,202008030507
