競馬場cd,_track,_距離帯,_脚質bin,日付,コース脚質バイアス
8,1,4.0,2.0,2025-11-22,0.2991128010139417
8,1,4.0,3.0,2025-11-22,0.28803905614320585
8,1,6.0,2.0,2025-11-22,0.31746031746031744
8,1,6.0,3.0,2025-11-22,0.3235294117647059
8,1,6.0,4.0,2025-11-22,0.2642857142857143
8,0,5.0,1.0,2025-11-22,0.3125
8,0,5.0,2.0,2025-11-22,0.30666666666666664
8,0,5.0,3.0,2025-11-22,0.28085106382978725
8,0,5.0,4.0,2025-11-22,0.22485207100591717
8,1,5.0,2.0,2025-11-22,0.32432432432432434
8,1,5.0,3.0,2025-11-22,0.3313253012048193
8,1,5.0,4.0,2025-11-22,0.24726477024070023
5,0,3.0,2.0,2025-11-23,0.31343283582089554
5,0,5.0,3.0,2025-11-23,0.3094170403587444
5,0,5.0,4.0,2025-11-23,0.2478386167146974
5,1,4.0,1.0,2025-11-23,0.3059360730593607
5,1,4.0,3.0,2025-11-23,0.2983479105928086
5,0,4.0,1.0,2025-11-23,0.2766798418972332
5,0,4.0,2.0,2025-11-23,0.3078078078078078
5,0,4.0,3.0,2025-11-23,0.27947154471544716
5,0,4.0,4.0,2025-11-23,0.2337063857801185
5,1,4.0,2.0,2025-11-23,0.30158730158730157
5,1,4.0,4.0,2025-11-23,0.28417721518987343
8,1,5.0,1.0,2025-11-23,0.2876712328767123
8,1,5.0,2.0,2025-11-23,0.3225806451612903
8,1,5.0,3.0,2025-11-23,0.33134328358208953
8,1,5.0,4.0,2025-11-23,0.24568965517241378
8,1,6.0,1.0,2025-11-23,0.2222222222222222
8,1,6.0,2.0,2025-11-23,0.3125
8,1,6.0,3.0,2025-11-23,0.32231404958677684
8,1,6.0,4.0,2025-11-23,0.26291079812206575
8,1,4.0,1.0,2025-11-23,0.3271604938271605
8,0,4.0,1.0,2025-11-23,0.32637571157495254
8,0,4.0,2.0,2025-11-23,0.3041280539174389
8,0,4.0,3.0,2025-11-23,0.26187648456057006
8,0,4.0,4.0,2025-11-23,0.18896882494004796
8,1,4.0,2.0,2025-11-23,0.3005050505050505
8,1,4.0,3.0,2025-11-23,0.2874493927125506
8,1,4.0,4.0,2025-11-23,0.21205357142857142
8,1,3.0,1.0,2025-11-23,0.1978021978021978
8,1,3.0,2.0,2025-11-23,0.18354430379746836
8,1,3.0,3.0,2025-11-23,0.20481927710843373
8,1,3.0,4.0,2025-11-23,0.1889763779527559
3,0,3.0,1.0,2025-11-24,0.37777777777777777
3,0,3.0,2.0,2025-11-24,0.25555555555555554
3,1,7.0,2.0,2025-11-24,0.33962264150943394
3,1,7.0,3.0,2025-11-24,0.357487922705314
3,1,7.0,4.0,2025-11-24,0.2704626334519573
3,1,3.0,1.0,2025-11-24,0.3037974683544304
3,0,3.0,3.0,2025-11-24,0.2613981762917933
3,0,3.0,4.0,2025-11-24,0.212707182320442
3,1,3.0,2.0,2025-11-24,0.27714285714285714
3,1,3.0,3.0,2025-11-24,0.26304347826086955
3,1,3.0,4.0,2025-11-24,0.21161048689138576
3,1,6.0,2.0,2025-11-24,0.18518518518518517
3,1,6.0,3.0,2025-11-24,0.3125
3,1,6.0,4.0,2025-11-24,0.20689655172413793
3,1,4.0,1.0,2025-11-24,0.2361111111111111
3,1,4.0,2.0,2025-11-24,0.24561403508771928
3,1,4.0,3.0,2025-11-24,0.26666666666666666
3,1,4.0,4.0,2025-11-24,0.24324324324324326
3,0,4.0,1.0,2025-11-24,0.3225806451612903
3,0,4.0,2.0,2025-11-24,0.34017595307917886
3,0,4.0,3.0,2025-11-24,0.24531835205992508
3,0,4.0,4.0,2025-11-24,0.19970631424375918
3,1,5.0,1.0,2025-11-24,0.1643835616438356
3,1,5.0,2.0,2025-11-24,0.29285714285714287
3,1,5.0,3.0,2025-11-24,0.25
3,1,5.0,4.0,2025-11-24,0.23961661341853036
5,1,5.0,4.0,2025-11-24,0.3090909090909091
5,0,4.0,2.0,2025-11-24,0.3073463268365817
5,0,4.0,1.0,2025-11-24,0.2795275590551181
5,0,4.0,3.0,2025-11-24,0.282103134479272
5,0,4.0,4.0,2025-11-24,0.23313686967910938
5,1,6.0,2.0,2025-11-24,0.18085106382978725
5,1,6.0,3.0,2025-11-24,0.3559322033898305
5,1,6.0,4.0,2025-11-24,0.2939297124600639
5,0,5.0,2.0,2025-11-24,0.2661290322580645
5,0,5.0,3.0,2025-11-24,0.30701754385964913
5,0,5.0,4.0,2025-11-24,0.2471264367816092
5,1,4.0,1.0,2025-11-24,0.3031674208144796
5,1,4.0,3.0,2025-11-24,0.2987390882638215
5,1,4.0,4.0,2025-11-24,0.2835538752362949
5,1,6.0,3.0,2025-11-29,0.3539325842696629
5,1,6.0,4.0,2025-11-29,0.29780564263322884
5,0,5.0,3.0,2025-11-29,0.30434782608695654
5,0,5.0,4.0,2025-11-29,0.24431818181818182
5,0,4.0,3.0,2025-11-29,0.28112449799196787
5,0,4.0,1.0,2025-11-29,0.27307692307692305
5,0,4.0,2.0,2025-11-29,0.30849478390462
5,0,4.0,4.0,2025-11-29,0.23302872062663185
5,1,4.0,1.0,2025-11-29,0.3004484304932735
5,1,4.0,2.0,2025-11-29,0.2996845425867508
5,1,4.0,3.0,2025-11-29,0.29893924783027964
5,1,4.0,4.0,2025-11-29,0.284012539184953
8,0,4.0,2.0,2025-11-29,0.3036912751677852
8,1,7.0,3.0,2025-11-29,0.28205128205128205
8,1,7.0,4.0,2025-11-29,0.23404255319148937
8,1,4.0,1.0,2025-11-29,0.3261538461538461
8,0,3.0,1.0,2025-11-29,0.2947761194029851
8,0,3.0,2.0,2025-11-29,0.24949290060851928
8,0,3.0,3.0,2025-11-29,0.21403508771929824
8,0,3.0,4.0,2025-11-29,0.1777408637873754
8,0,4.0,1.0,2025-11-29,0.3264150943396226
8,0,4.0,3.0,2025-11-29,0.26182033096926716
8,0,4.0,4.0,2025-11-29,0.1892021022455805
8,1,4.0,2.0,2025-11-29,0.299625468164794
8,1,4.0,3.0,2025-11-29,0.2864
8,1,4.0,4.0,2025-11-29,0.21254612546125462
8,1,5.0,1.0,2025-11-29,0.28378378378378377
8,1,5.0,2.0,2025-11-29,0.32085561497326204
8,1,5.0,3.0,2025-11-29,0.3274336283185841
8,1,5.0,4.0,2025-11-29,0.2462526766595289
8,1,3.0,1.0,2025-11-29,0.1956521739130435
8,1,3.0,3.0,2025-11-29,0.20238095238095238
8,1,3.0,4.0,2025-11-29,0.18846153846153846
5,1,4.0,1.0,2025-11-30,0.29910714285714285
5,1,4.0,2.0,2025-11-30,0.300314465408805
5,1,4.0,3.0,2025-11-30,0.29865125240847784
5,1,4.0,4.0,2025-11-30,0.28428303068252975
5,0,4.0,3.0,2025-11-30,0.2802802802802803
5,0,4.0,4.0,2025-11-30,0.232421875
5,1,5.0,2.0,2025-11-30,0.2781954887218045
5,1,5.0,3.0,2025-11-30,0.351931330472103
5,1,5.0,4.0,2025-11-30,0.3083832335329341
5,1,6.0,2.0,2025-11-30,0.1836734693877551
5,1,6.0,3.0,2025-11-30,0.3442622950819672
5,1,6.0,4.0,2025-11-30,0.2981366459627329
8,0,3.0,1.0,2025-11-30,0.29259259259259257
8,0,3.0,2.0,2025-11-30,0.25101214574898784
8,0,3.0,3.0,2025-11-30,0.21291448516579406
8,0,3.0,4.0,2025-11-30,0.1782178217821782
8,1,7.0,3.0,2025-11-30,0.3170731707317073
8,1,7.0,4.0,2025-11-30,0.22
8,1,6.0,3.0,2025-11-30,0.3224489795918367
8,1,6.0,4.0,2025-11-30,0.26450116009280744
8,1,4.0,2.0,2025-11-30,0.30062111801242236
8,1,4.0,3.0,2025-11-30,0.2860557768924303
8,1,4.0,4.0,2025-11-30,0.2125
8,0,4.0,1.0,2025-11-30,0.32397003745318353
8,0,4.0,2.0,2025-11-30,0.3021523178807947
8,0,4.0,3.0,2025-11-30,0.2616822429906542
8,0,4.0,4.0,2025-11-30,0.18909952606635072
8,1,3.0,1.0,2025-11-30,0.19791666666666666
8,1,3.0,2.0,2025-11-30,0.18404907975460122
8,1,3.0,3.0,2025-11-30,0.19921875
8,1,3.0,4.0,2025-11-30,0.1893939393939394
6,1,4.0,3.0,2025-12-06,0.3493975903614458
6,1,4.0,4.0,2025-12-06,0.2503097893432466
6,0,3.0,1.0,2025-12-06,0.2073170731707317
6,1,5.0,1.0,2025-12-06,0.22950819672131148
6,1,5.0,4.0,2025-12-06,0.2872340425531915
6,0,4.0,3.0,2025-12-06,0.2835249042145594
6,0,4.0,4.0,2025-12-06,0.22184300341296928
6,1,9.0,4.0,2025-12-06,0.16279069767441862
6,1,3.0,2.0,2025-12-06,0.2542372881355932
6,1,3.0,3.0,2025-12-06,0.28125
6,1,3.0,4.0,2025-12-06,0.20608108108108109
7,1,3.0,1.0,2025-12-06,0.28859060402684567
7,1,3.0,2.0,2025-12-06,0.3102189781021898
7,1,3.0,3.0,2025-12-06,0.19466666666666665
7,1,3.0,4.0,2025-12-06,0.16591928251121077
7,0,5.0,2.0,2025-12-06,0.2548076923076923
7,0,5.0,3.0,2025-12-06,0.29859154929577464
7,0,5.0,4.0,2025-12-06,0.22935779816513763
7,0,4.0,1.0,2025-12-06,0.3180952380952381
7,0,4.0,2.0,2025-12-06,0.29798356982823004
7,0,4.0,3.0,2025-12-06,0.2593480345158197
7,0,4.0,4.0,2025-12-06,0.2089492608869357
7,1,5.0,2.0,2025-12-06,0.2997416020671835
7,1,5.0,3.0,2025-12-06,0.31451612903225806
7,1,5.0,4.0,2025-12-06,0.24096385542168675
7,1,4.0,1.0,2025-12-06,0.2527881040892193
7,0,3.0,1.0,2025-12-06,0.34913793103448276
7,0,3.0,2.0,2025-12-06,0.2824427480916031
7,0,3.0,3.0,2025-12-06,0.22776911076443057
7,0,3.0,4.0,2025-12-06,0.17270194986072424
7,1,4.0,2.0,2025-12-06,0.26768377253814146
7,1,4.0,3.0,2025-12-06,0.2730696798493409
7,1,4.0,4.0,2025-12-06,0.20165289256198346
9,1,4.0,1.0,2025-12-06,0.23148148148148148
9,0,4.0,1.0,2025-12-06,0.25885558583106266
9,0,4.0,2.0,2025-12-06,0.3045356371490281
9,0,4.0,3.0,2025-12-06,0.2672811059907834
9,0,4.0,4.0,2025-12-06,0.1992723201791212
9,1,3.0,1.0,2025-12-06,0.31851851851851853
9,1,3.0,2.0,2025-12-06,0.22641509433962265
9,0,3.0,1.0,2025-12-06,0.29473684210526313
9,0,3.0,2.0,2025-12-06,0.2881578947368421
9,0,3.0,3.0,2025-12-06,0.2217573221757322
9,0,3.0,4.0,2025-12-06,0.16301239275500476
9,1,4.0,2.0,2025-12-06,0.27982062780269057
9,1,4.0,3.0,2025-12-06,0.27606290040768783
9,1,4.0,4.0,2025-12-06,0.2213953488372093
6,1,4.0,2.0,2025-12-07,0.2962962962962963
6,1,4.0,3.0,2025-12-07,0.3487972508591065
6,1,4.0,4.0,2025-12-07,0.25092707045735474
6,1,7.0,3.0,2025-12-07,0.29914529914529914
6,1,7.0,4.0,2025-12-07,0.30625
6,0,3.0,3.0,2025-12-07,0.24912280701754386
6,1,6.0,3.0,2025-12-07,0.3137254901960784
6,0,3.0,2.0,2025-12-07,0.2576530612244898
6,0,3.0,4.0,2025-12-07,0.19973890339425587
6,0,4.0,4.0,2025-12-07,0.2213393870601589
6,1,3.0,1.0,2025-12-07,0.273972602739726
6,1,3.0,2.0,2025-12-07,0.26229508196721313
6,1,3.0,3.0,2025-12-07,0.2794759825327511
6,1,3.0,4.0,2025-12-07,0.2026578073089701
7,0,3.0,2.0,2025-12-07,0.2832699619771863
7,0,3.0,3.0,2025-12-07,0.22635658914728682
7,0,3.0,4.0,2025-12-07,0.17475728155339806
7,1,4.0,1.0,2025-12-07,0.25274725274725274
7,1,4.0,2.0,2025-12-07,0.2692307692307692
7,1,4.0,3.0,2025-12-07,0.27340823970037453
7,1,4.0,4.0,2025-12-07,0.20130932896890344
7,0,4.0,1.0,2025-12-07,0.31886792452830187
7,0,4.0,2.0,2025-12-07,0.29646017699115046
7,0,4.0,3.0,2025-12-07,0.2591362126245847
7,0,4.0,4.0,2025-12-07,0.20833333333333334
7,1,6.0,2.0,2025-12-07,0.296551724137931
7,1,6.0,3.0,2025-12-07,0.31333333333333335
7,1,6.0,4.0,2025-12-07,0.2557077625570776
9,1,5.0,2.0,2025-12-07,0.3208955223880597
9,1,5.0,4.0,2025-12-07,0.24251069900142652
9,0,4.0,1.0,2025-12-07,0.2588075880758808
9,0,4.0,2.0,2025-12-07,0.3040431266846361
9,0,4.0,3.0,2025-12-07,0.2670434475450371
9,0,4.0,4.0,2025-12-07,0.19983277591973245
9,1,4.0,1.0,2025-12-07,0.23569794050343248
9,1,4.0,2.0,2025-12-07,0.2794642857142857
9,0,3.0,1.0,2025-12-07,0.29658792650918636
9,0,3.0,2.0,2025-12-07,0.2885117493472585
9,0,3.0,3.0,2025-12-07,0.22141372141372143
9,0,3.0,4.0,2025-12-07,0.16208530805687205
9,1,4.0,3.0,2025-12-07,0.2761409589832467
9,1,4.0,4.0,2025-12-07,0.22083909635776855
6,0,4.0,4.0,2025-12-13,0.2222222222222222
6,1,4.0,2.0,2025-12-13,0.2955145118733509
6,0,4.0,2.0,2025-12-13,0.24429967426710097
6,0,4.0,3.0,2025-12-13,0.2838095238095238
6,1,3.0,2.0,2025-12-13,0.2608695652173913
6,1,3.0,3.0,2025-12-13,0.2782608695652174
6,1,3.0,4.0,2025-12-13,0.20198675496688742
6,0,3.0,1.0,2025-12-13,0.21212121212121213
6,1,4.0,3.0,2025-12-13,0.3481989708404803
6,1,4.0,4.0,2025-12-13,0.25030826140567203
6,0,3.0,2.0,2025-12-13,0.25888324873096447
6,0,3.0,3.0,2025-12-13,0.2486865148861646
6,0,3.0,4.0,2025-12-13,0.19895968790637192
7,0,3.0,2.0,2025-12-13,0.2835538752362949
7,0,3.0,3.0,2025-12-13,0.2246153846153846
7,0,3.0,4.0,2025-12-13,0.17565698478561548
7,0,5.0,2.0,2025-12-13,0.2583732057416268
7,0,5.0,3.0,2025-12-13,0.3016759776536313
7,0,5.0,4.0,2025-12-13,0.22768670309653916
7,1,4.0,3.0,2025-12-13,0.2735760971055089
7,1,4.0,4.0,2025-12-13,0.20228384991843393
7,1,6.0,2.0,2025-12-13,0.30405405405405406
7,1,6.0,3.0,2025-12-13,0.3122923588039867
7,1,6.0,4.0,2025-12-13,0.25339366515837103
7,1,4.0,1.0,2025-12-13,0.25547445255474455
7,1,4.0,2.0,2025-12-13,0.26975476839237056
7,0,4.0,1.0,2025-12-13,0.31647940074906367
7,0,4.0,2.0,2025-12-13,0.29705882352941176
7,0,4.0,3.0,2025-12-13,0.2578972182932579
7,0,4.0,4.0,2025-12-13,0.20899053627760253
7,1,5.0,2.0,2025-12-13,0.29743589743589743
7,1,5.0,3.0,2025-12-13,0.3157051282051282
7,1,5.0,4.0,2025-12-13,0.241
7,1,3.0,2.0,2025-12-13,0.3115942028985507
7,1,3.0,3.0,2025-12-13,0.19576719576719576
7,1,3.0,4.0,2025-12-13,0.1662971175166297
9,0,4.0,1.0,2025-12-13,0.26045883940620784
9,1,3.0,1.0,2025-12-13,0.32116788321167883
9,1,3.0,2.0,2025-12-13,0.22325581395348837
9,1,3.0,3.0,2025-12-13,0.2204968944099379
9,1,3.0,4.0,2025-12-13,0.21451104100946372
9,1,7.0,2.0,2025-12-13,0.45454545454545453
9,1,7.0,3.0,2025-12-13,0.3875
9,0,4.0,2.0,2025-12-13,0.3032742887815352
9,0,4.0,3.0,2025-12-13,0.26725352112676054
9,0,4.0,4.0,2025-12-13,0.2
9,1,5.0,1.0,2025-12-13,0.3220338983050847
9,1,5.0,2.0,2025-12-13,0.31851851851851853
9,1,5.0,3.0,2025-12-13,0.30528375733855184
9,1,5.0,4.0,2025-12-13,0.24362606232294617
9,0,5.0,2.0,2025-12-13,0.18471337579617833
9,0,5.0,3.0,2025-12-13,0.25263157894736843
9,0,5.0,4.0,2025-12-13,0.2678983833718245
9,1,4.0,1.0,2025-12-13,0.2374429223744292
9,1,4.0,2.0,2025-12-13,0.2795031055900621
9,1,4.0,3.0,2025-12-13,0.276239907727797
9,1,4.0,4.0,2025-12-13,0.2206896551724138
6,1,3.0,2.0,2025-12-14,0.2648648648648649
6,1,3.0,3.0,2025-12-14,0.27586206896551724
6,1,5.0,2.0,2025-12-14,0.28378378378378377
6,1,5.0,4.0,2025-12-14,0.2857142857142857
6,1,7.0,2.0,2025-12-14,0.25757575757575757
6,1,7.0,3.0,2025-12-14,0.3
6,1,7.0,4.0,2025-12-14,0.3006134969325153
6,0,6.0,4.0,2025-12-14,0.23275862068965517
6,1,4.0,1.0,2025-12-14,0.2222222222222222
6,1,4.0,3.0,2025-12-14,0.34812286689419797
6,0,4.0,1.0,2025-12-14,0.2169811320754717
6,0,4.0,2.0,2025-12-14,0.24516129032258063
6,0,4.0,3.0,2025-12-14,0.2806026365348399
6,0,4.0,4.0,2025-12-14,0.22259887005649717
6,0,3.0,1.0,2025-12-14,0.20958083832335328
6,0,3.0,2.0,2025-12-14,0.2594458438287154
6,0,3.0,3.0,2025-12-14,0.24869565217391304
6,0,3.0,4.0,2025-12-14,0.19896640826873385
6,1,4.0,2.0,2025-12-14,0.29658792650918636
6,1,4.0,4.0,2025-12-14,0.25030674846625767
7,0,4.0,1.0,2025-12-14,0.31588785046728973
7,0,3.0,1.0,2025-12-14,0.351931330472103
7,0,3.0,2.0,2025-12-14,0.2819548872180451
7,0,3.0,3.0,2025-12-14,0.225114854517611
7,0,3.0,4.0,2025-12-14,0.17606602475928473
7,1,5.0,1.0,2025-12-14,0.34146341463414637
7,1,5.0,2.0,2025-12-14,0.29770992366412213
7,1,5.0,3.0,2025-12-14,0.3163751987281399
7,1,5.0,4.0,2025-12-14,0.24107142857142858
7,0,4.0,2.0,2025-12-14,0.29626920263350404
7,0,4.0,3.0,2025-12-14,0.2583216127519925
7,0,4.0,4.0,2025-12-14,0.20774647887323944
7,1,6.0,2.0,2025-12-14,0.30201342281879195
7,1,6.0,3.0,2025-12-14,0.31125827814569534
7,1,6.0,4.0,2025-12-14,0.25617977528089886
7,1,3.0,1.0,2025-12-14,0.2866666666666667
7,1,3.0,2.0,2025-12-14,0.3104693140794224
7,1,3.0,3.0,2025-12-14,0.1968503937007874
7,1,3.0,4.0,2025-12-14,0.16777041942604856
7,1,4.0,1.0,2025-12-14,0.2581818181818182
7,1,4.0,2.0,2025-12-14,0.26902173913043476
7,1,4.0,3.0,2025-12-14,0.2725581395348837
7,1,4.0,4.0,2025-12-14,0.20276872964169382
9,0,4.0,1.0,2025-12-14,0.2606951871657754
9,0,4.0,2.0,2025-12-14,0.30288461538461536
9,0,4.0,3.0,2025-12-14,0.26685393258426965
9,0,4.0,4.0,2025-12-14,0.20005541701302298
9,0,3.0,1.0,2025-12-14,0.296875
9,0,3.0,2.0,2025-12-14,0.2886866059817945
9,0,3.0,3.0,2025-12-14,0.22291021671826625
9,0,3.0,4.0,2025-12-14,0.16241737488196412
9,1,6.0,1.0,2025-12-14,0.2318840579710145
9,1,6.0,2.0,2025-12-14,0.27941176470588236
9,1,6.0,3.0,2025-12-14,0.3010471204188482
9,1,6.0,4.0,2025-12-14,0.2895622895622896
9,0,5.0,2.0,2025-12-14,0.18125
9,0,5.0,3.0,2025-12-14,0.25517241379310346
9,0,5.0,4.0,2025-12-14,0.268348623853211
9,1,4.0,1.0,2025-12-14,0.23476297968397292
9,1,4.0,2.0,2025-12-14,0.28053097345132744
9,1,4.0,3.0,2025-12-14,0.2766934557979334
9,1,4.0,4.0,2025-12-14,0.22033898305084745
6,0,4.0,3.0,2025-12-20,0.28142589118198874
6,0,4.0,4.0,2025-12-20,0.2234762979683973
6,0,3.0,2.0,2025-12-20,0.2606516290726817
6,0,6.0,4.0,2025-12-20,0.23529411764705882
6,1,4.0,2.0,2025-12-20,0.296875
6,1,4.0,3.0,2025-12-20,0.34686971235194586
6,1,4.0,4.0,2025-12-20,0.2512135922330097
6,0,3.0,1.0,2025-12-20,0.21428571428571427
6,0,3.0,3.0,2025-12-20,0.24783362218370883
6,0,3.0,4.0,2025-12-20,0.19922879177377892
7,0,3.0,2.0,2025-12-20,0.28142589118198874
7,0,3.0,3.0,2025-12-20,0.2237442922374429
7,0,3.0,4.0,2025-12-20,0.1762295081967213
7,0,5.0,2.0,2025-12-20,0.2619047619047619
7,0,5.0,3.0,2025-12-20,0.29916897506925205
7,0,5.0,4.0,2025-12-20,0.2292418772563177
7,1,5.0,1.0,2025-12-20,0.3387096774193548
7,1,5.0,2.0,2025-12-20,0.29873417721518986
7,1,5.0,3.0,2025-12-20,0.3165354330708661
7,1,5.0,4.0,2025-12-20,0.24039408866995074
7,1,3.0,2.0,2025-12-20,0.3107142857142857
7,1,3.0,4.0,2025-12-20,0.1696035242290749
7,0,4.0,1.0,2025-12-20,0.31471135940409684
7,0,4.0,2.0,2025-12-20,0.29578488372093026
7,0,4.0,3.0,2025-12-20,0.2586046511627907
7,0,4.0,4.0,2025-12-20,0.20739299610894943
7,1,4.0,1.0,2025-12-20,0.2571428571428571
7,1,4.0,2.0,2025-12-20,0.2668463611859838
7,1,4.0,3.0,2025-12-20,0.2738205365402405
7,1,4.0,4.0,2025-12-20,0.20242914979757085
9,1,5.0,1.0,2025-12-20,0.3277310924369748
9,1,5.0,2.0,2025-12-20,0.31868131868131866
9,1,5.0,3.0,2025-12-20,0.3029126213592233
9,1,5.0,4.0,2025-12-20,0.2419127988748242
9,1,4.0,1.0,2025-12-20,0.23595505617977527
9,1,4.0,2.0,2025-12-20,0.28091872791519434
9,1,4.0,4.0,2025-12-20,0.21993598536808415
9,1,8.0,2.0,2025-12-20,0.4230769230769231
9,1,8.0,3.0,2025-12-20,0.29906542056074764
9,1,8.0,4.0,2025-12-20,0.18181818181818182
9,1,4.0,3.0,2025-12-20,0.27647395535203206
9,0,3.0,1.0,2025-12-20,0.2961038961038961
9,0,3.0,2.0,2025-12-20,0.29015544041450775
9,0,3.0,3.0,2025-12-20,0.2222222222222222
9,0,3.0,4.0,2025-12-20,0.16211121583411875
9,0,4.0,1.0,2025-12-20,0.2609853528628495
9,0,4.0,2.0,2025-12-20,0.30303030303030304
9,0,4.0,3.0,2025-12-20,0.2664565826330532
9,0,4.0,4.0,2025-12-20,0.20011040574109853
9,1,6.0,2.0,2025-12-20,0.28292682926829266
9,1,6.0,3.0,2025-12-20,0.3038961038961039
9,1,6.0,4.0,2025-12-20,0.28859060402684567
9,1,3.0,1.0,2025-12-20,0.31654676258992803
9,1,3.0,2.0,2025-12-20,0.21818181818181817
9,1,3.0,3.0,2025-12-20,0.22054380664652568
9,1,3.0,4.0,2025-12-20,0.21739130434782608
6,0,3.0,4.0,2025-12-21,0.1987179487179487
6,1,7.0,2.0,2025-12-21,0.2638888888888889
6,1,7.0,3.0,2025-12-21,0.2975206611570248
6,1,7.0,4.0,2025-12-21,0.2994011976047904
6,0,4.0,4.0,2025-12-21,0.22322435174746336
6,1,5.0,1.0,2025-12-21,0.24193548387096775
6,1,5.0,4.0,2025-12-21,0.28421052631578947
6,0,4.0,2.0,2025-12-21,0.24437299035369775
6,0,4.0,3.0,2025-12-21,0.28305400372439476
6,1,4.0,1.0,2025-12-21,0.2191780821917808
6,1,4.0,2.0,2025-12-21,0.2961038961038961
6,1,4.0,3.0,2025-12-21,0.3456998313659359
6,1,4.0,4.0,2025-12-21,0.25210084033613445
7,1,4.0,1.0,2025-12-21,0.25886524822695034
7,0,3.0,1.0,2025-12-21,0.34893617021276596
7,0,3.0,2.0,2025-12-21,0.27932960893854747
7,0,3.0,3.0,2025-12-21,0.22458270106221548
7,0,3.0,4.0,2025-12-21,0.17750677506775067
7,1,5.0,2.0,2025-12-21,0.29797979797979796
7,1,5.0,3.0,2025-12-21,0.31504702194357365
7,1,5.0,4.0,2025-12-21,0.24165029469548133
7,0,4.0,1.0,2025-12-21,0.31539888682745826
7,0,4.0,2.0,2025-12-21,0.29560201874549386
7,0,4.0,3.0,2025-12-21,0.25787037037037036
7,0,4.0,4.0,2025-12-21,0.20682964687621266
7,1,4.0,2.0,2025-12-21,0.2663115845539281
7,1,4.0,3.0,2025-12-21,0.27338782924613986
7,1,4.0,4.0,2025-12-21,0.20224719101123595
9,0,3.0,1.0,2025-12-21,0.29896907216494845
9,0,3.0,2.0,2025-12-21,0.28940568475452194
9,0,3.0,3.0,2025-12-21,0.22176591375770022
9,0,3.0,4.0,2025-12-21,0.162593984962406
9,1,4.0,1.0,2025-12-21,0.23542600896860988
9,1,6.0,1.0,2025-12-21,0.22857142857142856
9,1,6.0,2.0,2025-12-21,0.28019323671497587
9,1,6.0,3.0,2025-12-21,0.30434782608695654
9,1,6.0,4.0,2025-12-21,0.28689883913764513
9,0,4.0,1.0,2025-12-21,0.261558784676354
9,0,4.0,2.0,2025-12-21,0.3033350979354156
9,0,4.0,3.0,2025-12-21,0.2658095899930507
9,0,4.0,4.0,2025-12-21,0.19972527472527474
9,1,4.0,2.0,2025-12-21,0.2820738137082601
9,1,4.0,3.0,2025-12-21,0.27619589977220954
9,1,4.0,4.0,2025-12-21,0.2190909090909091
6,0,3.0,1.0,2025-12-27,0.21301775147928995
6,0,3.0,2.0,2025-12-27,0.26
6,0,3.0,4.0,2025-12-27,0.19820971867007672
6,0,4.0,2.0,2025-12-27,0.24358974358974358
6,0,3.0,3.0,2025-12-27,0.24870466321243523
6,0,4.0,3.0,2025-12-27,0.2825278810408922
6,0,4.0,4.0,2025-12-27,0.22272215973003376
6,1,3.0,2.0,2025-12-27,0.2620320855614973
6,1,5.0,1.0,2025-12-27,0.25396825396825395
6,1,5.0,3.0,2025-12-27,0.25333333333333335
6,1,5.0,4.0,2025-12-27,0.2864583333333333
6,1,6.0,2.0,2025-12-27,0.24742268041237114
6,1,6.0,3.0,2025-12-27,0.3106796116504854
6,1,6.0,4.0,2025-12-27,0.25892857142857145
9,0,3.0,1.0,2025-12-27,0.2982005141388175
9,0,3.0,2.0,2025-12-27,0.2892030848329049
9,0,3.0,3.0,2025-12-27,0.22153846153846155
9,0,3.0,4.0,2025-12-27,0.16292134831460675
9,1,4.0,1.0,2025-12-27,0.23608017817371937
9,0,4.0,1.0,2025-12-27,0.25984251968503935
9,0,4.0,2.0,2025-12-27,0.3033175355450237
9,0,4.0,3.0,2025-12-27,0.26523545706371193
9,0,4.0,4.0,2025-12-27,0.20016406890894176
9,1,4.0,2.0,2025-12-27,0.2819843342036554
9,1,4.0,3.0,2025-12-27,0.27539503386004516
9,1,4.0,4.0,2025-12-27,0.21870763669227294
9,1,5.0,3.0,2025-12-27,0.3030888030888031
9,1,5.0,4.0,2025-12-27,0.24123422159887797
6,1,3.0,2.0,2025-12-28,0.26063829787234044
6,0,4.0,1.0,2025-12-28,0.21495327102803738
6,0,4.0,2.0,2025-12-28,0.24281150159744408
6,0,4.0,4.0,2025-12-28,0.2222222222222222
6,0,3.0,2.0,2025-12-28,0.2599009900990099
6,0,3.0,3.0,2025-12-28,0.24742268041237114
6,0,3.0,4.0,2025-12-28,0.19720101781170485
6,1,6.0,1.0,2025-12-28,0.2
6,1,6.0,2.0,2025-12-28,0.2376237623762376
6,1,6.0,3.0,2025-12-28,0.3080568720379147
6,1,6.0,4.0,2025-12-28,0.260233918128655
6,1,4.0,2.0,2025-12-28,0.2971576227390181
6,1,4.0,3.0,2025-12-28,0.3445378151260504
6,1,4.0,4.0,2025-12-28,0.25178997613365156
9,1,4.0,1.0,2025-12-28,0.2345132743362832
9,1,7.0,2.0,2025-12-28,0.4411764705882353
9,1,7.0,3.0,2025-12-28,0.38271604938271603
9,1,7.0,4.0,2025-12-28,0.3125
9,1,4.0,2.0,2025-12-28,0.28162911611785096
