日付,race_id,馬番,馬名,jyo,race_no,距離,馬場,馬場状態,クラス,推奨ランク,妙味,妙味軸,乖離,買い指数,購入推奨,人気,単勝オッズ,勝ち確率,連対確率,複勝確率,3着内確率,単勝期待値,MF予測順位,MF勝ち確率,MF複勝率,MF複勝順位,予測順位,連対順位,複勝順位,能力_勝負,能力_安定,能力_末脚,能力_先行,能力_距離,能力_実績,着順,単勝,複勝,model版,MF版,較正版,1着,2着内,3着内,確定単勝オッズ,確定人気,オッズ変化率
2026-08-15,202607020708,3,スイッチビスケット,中京,8,2000,芝,良,1勝クラス,,,,-1.0,40,見送り,9.0,90.9,0.0,0.0150319144761939,0.022295199947506,0.022295199947506,-1.0,10.0,0.0,0.010062893081761,10.0,10,9.0,9.0,10.0,10.0,28.0,67.0,11.0,17.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,159.8,9.0,75.8
2026-08-15,202607020708,6,ダンツウルス,中京,8,2000,芝,良,1勝クラス,△,,,2.0,40,見送り,6.0,14.0,0.114113391880978,0.2516519943959059,0.3172431886294951,0.3172431886294951,0.5975874863336925,3.0,0.114113391880978,0.1431870669745958,4.0,6,5.0,5.0,75.0,75.0,44.0,22.0,83.0,44.0,3.0,,190.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,16.2,5.0,15.7
2026-08-15,202607020708,8,チェルヴァーラ,中京,8,2000,芝,良,1勝クラス,◎,,,1.0,40,見送り,2.0,2.7,0.3972318883806855,0.6947881378248508,1.0357053043343427,1.0357053043343427,0.072526098627851,1.0,0.3972318883806855,0.4674634794156706,1.0,2,1.0,1.0,100.0,100.0,94.0,89.0,100.0,78.0,1.0,260.0,110.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,2.6,2.0,-3.7
2026-08-15,202607020708,4,パンチャマハブータ,中京,8,2000,芝,良,1勝クラス,,,,-2.0,40,見送り,5.0,14.0,0.0304347911901954,0.0728648549666828,0.1546729496358229,0.1546729496358229,-0.5739129233372638,7.0,0.0304347911901954,0.0698113207547169,7.0,5,6.0,6.0,35.0,40.0,28.0,100.0,22.0,17.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,18.1,6.0,29.3
2026-08-15,202607020708,5,ピースヒロフェイス,中京,8,2000,芝,良,1勝クラス,,,,-1.0,40,見送り,8.0,49.0,0.0114472299759309,0.0442731641450809,0.0655775833551114,0.0655775833551114,-0.4390857311793835,9.0,0.0114472299759309,0.0295983086680761,9.0,8,8.0,8.0,20.0,20.0,94.0,11.0,56.0,33.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,80.5,8.0,64.3
2026-08-15,202607020708,7,ベンティガオルサ,中京,8,2000,芝,良,1勝クラス,,,,-1.0,40,見送り,4.0,13.8,0.0747988504195796,0.198708833467838,0.2766124920759892,0.2766124920759892,0.0322241357901993,6.0,0.0747988504195796,0.1248484848484848,5.0,4,4.0,4.0,55.0,55.0,67.0,50.0,83.0,61.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,11.1,4.0,-19.6
2026-08-15,202604020709,2,アメリカンピース,新潟,9,3250,芝,良,オープン,,,,-1.0,40,見送り,8.0,43.0,0.0269354503360621,0.0962483646952868,0.1319746992433909,0.1319746992433909,0.1582243644506713,9.0,0.0269354503360621,0.051353226925746,9.0,7,7.0,8.0,27.0,27.0,82.0,18.0,44.0,9.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,52.2,8.0,21.4
2026-08-15,202604020709,1,シャンデルナゴル,新潟,9,3250,芝,良,オープン,○,,,-1.0,40,見送り,1.0,4.0,0.1209081173877374,0.3231199851128336,0.4550660972431141,0.4550660972431141,-0.51636753044905,2.0,0.1209081173877374,0.1770726714431934,2.0,1,1.0,1.0,68.0,91.0,23.0,27.0,100.0,82.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,4.1,2.0,2.5
2026-08-15,202604020709,5,セイウンパシュート,新潟,9,3250,芝,良,オープン,,,,1.0,40,見送り,7.0,20.2,0.1209081173877374,0.1866374218276419,0.2421454343619339,0.2421454343619339,1.4423439712322974,6.0,0.1209081173877374,0.0942222222222222,6.0,8,8.0,7.0,68.0,50.0,9.0,82.0,,55.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,22.0,7.0,8.9
2026-08-15,202604020709,10,パープルアドミラル,新潟,9,3250,芝,良,オープン,,,,0.0,40,見送り,10.0,64.7,0.0,0.046361409016589,0.0760658700227464,0.0760658700227464,-1.0,11.0,0.0,0.0295983086680761,10.0,9,10.0,10.0,14.0,18.0,50.0,100.0,33.0,36.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,64.2,9.0,-0.8
2026-08-15,202604020709,7,ビーンスターク,新潟,9,3250,芝,良,オープン,,,,0.0,40,見送り,11.0,140.1,0.0,0.0108009362164955,0.0258610289457387,0.0258610289457387,-1.0,10.0,0.0,0.010062893081761,11.0,11,11.0,11.0,14.0,9.0,23.0,64.0,22.0,27.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,168.3,11.0,20.1
2026-08-15,202604020709,9,ピーターサイト,新潟,9,3250,芝,良,オープン,△,,,2.0,40,見送り,6.0,8.3,0.1209081173877374,0.3432815369937209,0.3679821353162423,0.3679821353162423,0.0035373743182212,3.0,0.1209081173877374,0.1431870669745958,4.0,6,6.0,6.0,68.0,73.0,36.0,55.0,89.0,45.0,,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,8.6,6.0,3.6
2026-08-15,202604020709,4,ブラックボイス,新潟,9,3250,芝,良,オープン,▲,,,1.0,40,見送り,4.0,5.1,0.1209081173877374,0.2512075893402401,0.3679821353162423,0.3679821353162423,-0.3833686013225388,5.0,0.1209081173877374,0.1431870669745958,3.0,4,4.0,4.0,68.0,73.0,50.0,36.0,78.0,91.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,5.3,4.0,3.9
2026-08-15,202604020709,6,プラチナドリーム,新潟,9,3250,芝,良,オープン,,,,-6.0,40,見送り,2.0,4.1,0.1209081173877374,0.1546894925472886,0.1794108883110626,0.1794108883110626,-0.5042767187102764,7.0,0.1209081173877374,0.0698113207547169,8.0,2,2.0,3.0,68.0,36.0,100.0,91.0,56.0,73.0,3.0,,140.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,3.7,1.0,-9.8
2026-08-15,202604020709,8,ローディアマント,新潟,9,3250,芝,良,オープン,,,◎妙,-2.0,40,見送り,3.0,4.8,0.1760024674010516,0.2402098191520571,0.3679821353162423,0.3679821353162423,-0.1551881564749522,1.0,0.1760024674010516,0.1431870669745958,5.0,3,3.0,2.0,100.0,73.0,64.0,45.0,67.0,64.0,1.0,480.0,160.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,4.8,3.0,0.0
2026-08-15,202604020709,3,ローンウルフ,新潟,9,3250,芝,良,オープン,×,,,2.0,40,見送り,9.0,60.9,0.0716133779364611,0.0899320001329959,0.2421454343619339,0.2421454343619339,3.3612547163304853,8.0,0.0716133779364611,0.0942222222222222,7.0,10,9.0,9.0,36.0,50.0,82.0,9.0,11.0,18.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,79.3,10.0,30.2
2026-08-15,202604020709,11,ヴェールランス,新潟,9,3250,芝,良,オープン,◎,★,,4.0,40,見送り,5.0,7.4,0.1209081173877374,0.2575114449648505,0.5433841415613523,0.5433841415613523,-0.1052799313307425,4.0,0.1209081173877374,0.2114384748700173,1.0,5,5.0,5.0,68.0,100.0,82.0,73.0,,100.0,2.0,,190.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,7.3,5.0,-1.4
2026-08-15,202607020709,3,エイシンティザー,中京,9,1800,ダート,良,1勝クラス,◎,,,1.0,40,見送り,2.0,3.8,0.3774113036202297,0.4387202359359162,0.5719301951960578,0.5719301951960578,0.4341629537568729,1.0,0.3774113036202297,0.5857988165680473,1.0,2,2.0,2.0,100.0,100.0,100.0,28.0,69.0,78.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,2.8,1.0,-26.3
2026-08-15,202607020709,16,ケイアイアマゾン,中京,9,1800,ダート,良,1勝クラス,,,,0.0,40,見送り,8.0,25.2,0.0175272343494225,0.0863114335825384,0.139797153644162,0.139797153644162,-0.558313694394551,12.0,0.0175272343494225,0.1431870669745958,8.0,8,7.0,8.0,34.0,56.0,44.0,100.0,56.0,62.0,2.0,,580.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,25.0,7.0,-0.8
2026-08-15,202607020709,12,タリスマン,中京,9,1800,ダート,良,1勝クラス,,,,1.0,40,見送り,15.0,99.0,0.0132124762558868,0.0342665672145944,0.0780286388426149,0.0780286388426149,0.3080351493328004,14.0,0.0132124762558868,0.0799207397622192,14.0,15,14.0,14.0,22.0,19.0,75.0,88.0,19.0,25.0,3.0,,2600.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,225.7,15.0,128.0
2026-08-15,202607020709,5,メイショウサッソウ,中京,9,1800,ダート,良,1勝クラス,×,,,6.0,40,見送り,13.0,51.3,0.0786764238860759,0.2229996261738688,0.2229996261738688,0.2229996261738688,3.036100545355694,4.0,0.0786764238860759,0.1431870669745958,7.0,11,15.0,12.0,81.0,69.0,9.0,56.0,91.0,91.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,75.1,11.0,46.4
2026-08-15,202607020709,15,ヨカオウ,中京,9,1800,ダート,良,1勝クラス,○,,,2.0,40,見送り,4.0,7.3,0.1442996097894242,0.2387615067581016,0.4206831230599178,0.4206831230599178,0.0533871514627966,2.0,0.1442996097894242,0.4308841843088418,2.0,5,3.0,3.0,94.0,94.0,94.0,19.0,91.0,47.0,1.0,830.0,280.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,8.3,4.0,13.7
2026-08-15,202604020710,1,イデアクリスタル,新潟,10,1800,ダート,良,未勝利,×,,,3.0,40,見送り,9.0,53.1,0.027840034458261,0.080214222229611,0.2002768447713765,0.2002768447713765,0.4783058297336633,7.0,0.027840034458261,0.2191214470284237,6.0,9,8.0,9.0,53.0,60.0,80.0,87.0,87.0,53.0,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,59.7,10.0,12.4
2026-08-15,202604020710,5,エターナルホープ,新潟,10,1800,ダート,良,未勝利,○,,,1.0,40,見送り,3.0,6.2,0.2192342998850228,0.3893102074033958,0.4272612835158735,0.4272612835158735,0.3592526592871417,2.0,0.2192342998850228,0.4674634794156706,2.0,3,3.0,3.0,93.0,93.0,47.0,63.0,100.0,53.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,6.6,3.0,6.5
2026-08-15,202604020710,8,オーシャンミューズ,新潟,10,1800,ダート,良,未勝利,,,,1.0,40,見送り,15.0,280.5,0.0,0.0107597424850283,0.0198284967723883,0.0198284967723883,-1.0,15.0,0.0,0.021694214876033,14.0,15,15.0,15.0,13.0,13.0,13.0,93.0,27.0,53.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,408.9,15.0,45.8
2026-08-15,202604020710,6,クライナリーゼ,新潟,10,1800,ダート,良,未勝利,,,,-4.0,40,見送り,11.0,90.9,0.0,0.0092588085082486,0.0092588085082486,0.0092588085082486,-1.0,14.0,0.0,0.010062893081761,15.0,13,12.0,12.0,13.0,7.0,87.0,100.0,13.0,53.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,140.1,12.0,54.1
2026-08-15,202604020710,13,コールリッジ,新潟,10,1800,ダート,良,未勝利,▲,,,1.0,40,見送り,4.0,9.9,0.0437167620480778,0.1462684237385157,0.2946937121430413,0.2946937121430413,-0.5672040557240293,6.0,0.0437167620480778,0.3224222585924713,3.0,5,4.0,4.0,67.0,80.0,73.0,23.0,80.0,53.0,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,9.6,4.0,-3.0
2026-08-15,202604020710,4,サンタピア,新潟,10,1800,ダート,良,未勝利,△,,,2.0,40,見送り,6.0,16.2,0.1639133309042341,0.3360282086333775,0.3360282086333775,0.3360282086333775,1.655395960648593,3.0,0.1639133309042341,0.2809839167455062,4.0,6,6.0,6.0,87.0,87.0,27.0,33.0,40.0,53.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,18.6,6.0,14.8
2026-08-15,202604020710,15,ジューンマーチ,新潟,10,1800,ダート,良,未勝利,,,,0.0,40,見送り,10.0,63.8,0.027840034458261,0.058404477950335,0.1308728760905815,0.1308728760905815,0.7761941984370566,9.0,0.027840034458261,0.1431870669745958,10.0,10,9.0,10.0,53.0,40.0,53.0,73.0,73.0,53.0,3.0,,620.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,45.4,9.0,-28.8
2026-08-15,202604020710,10,ダノンオンザビート,新潟,10,1800,ダート,良,未勝利,,,,-9.0,40,見送り,2.0,5.5,0.0123950674841529,0.0361857232343087,0.0861190432516919,0.0861190432516919,-0.9318271288371583,12.0,0.0123950674841529,0.0942222222222222,11.0,2,2.0,2.0,27.0,33.0,63.0,63.0,7.0,53.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,5.1,2.0,-7.3
2026-08-15,202604020710,14,ナツミカンチャン,新潟,10,1800,ダート,良,未勝利,,,,0.0,40,見送り,13.0,116.6,0.0,0.0176021808883961,0.0730474985832641,0.0730474985832641,-1.0,13.0,0.0,0.0799207397622192,13.0,12,14.0,14.0,13.0,23.0,7.0,13.0,20.0,53.0,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,158.1,13.0,35.6
2026-08-15,202604020710,11,ニシノロッドマン,新潟,10,1800,ダート,良,未勝利,,,,-1.0,40,見送り,8.0,47.6,0.0164428868869194,0.0618169395756448,0.1679750147953472,0.1679750147953472,-0.2173185841826324,10.0,0.0164428868869194,0.1837802485284499,9.0,8,10.0,8.0,37.0,47.0,20.0,47.0,63.0,53.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,34.5,8.0,-27.5
2026-08-15,202604020710,7,パワポケグッド,新潟,10,1800,ダート,良,未勝利,,,,2.0,40,見送り,14.0,215.4,0.0164428868869194,0.0400042318558003,0.0730474985832641,0.0730474985832641,2.5417978354424573,11.0,0.0164428868869194,0.0799207397622192,12.0,14,13.0,13.0,37.0,23.0,33.0,80.0,63.0,53.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,294.4,14.0,36.7
2026-08-15,202604020710,2,ブルーリファール,新潟,10,1800,ダート,良,未勝利,,,,4.0,40,見送り,12.0,91.6,0.0738089942106979,0.1714189951102263,0.2002768447713765,0.2002768447713765,5.760903869699928,4.0,0.0738089942106979,0.2191214470284237,8.0,11,11.0,11.0,77.0,60.0,93.0,53.0,50.0,53.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,100.4,11.0,9.6
2026-08-15,202604020710,3,マイネルシュラハト,新潟,10,1800,ダート,良,未勝利,,,,0.0,40,見送り,5.0,13.9,0.0738089942106979,0.1140098260880623,0.2246005056148832,0.2246005056148832,0.0259450195287009,5.0,0.0738089942106979,0.2457337883959044,5.0,4,5.0,5.0,77.0,73.0,100.0,40.0,33.0,53.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,16.6,5.0,19.4
2026-08-15,202604020710,9,マーチンゲール,新潟,10,1800,ダート,良,未勝利,◎,,,0.0,40,見送り,1.0,1.8,0.2967166741084941,0.4431113161602548,0.6357069617671006,0.6357069617671006,-0.4659099866047105,1.0,0.2967166741084941,0.6955223880597016,1.0,1,1.0,1.0,100.0,100.0,40.0,7.0,93.0,53.0,1.0,180.0,110.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,1.8,1.0,0.0
2026-08-15,202604020710,12,レジェルテ,新潟,10,1800,ダート,良,未勝利,,,,0.0,40,見送り,7.0,27.7,0.027840034458261,0.0856066961387938,0.2002768447713765,0.2002768447713765,-0.2288310455061681,8.0,0.027840034458261,0.2191214470284237,7.0,7,7.0,7.0,53.0,60.0,63.0,23.0,50.0,53.0,2.0,,310.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,18.9,7.0,-31.8
2026-08-15,202607020710,8,アスクムービーオン,中京,10,1400,ダート,良,1勝クラス,,,,-8.0,40,見送り,8.0,28.2,0.0138159907683368,0.06520320670651,0.06520320670651,0.06520320670651,-0.6103890603329014,13.0,0.0138159907683368,0.024390243902439,16.0,10,8.0,9.0,19.0,25.0,100.0,19.0,13.0,16.0,16.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,31.6,8.0,12.1
2026-08-15,202607020710,12,アーガイルショア,中京,10,1400,ダート,良,1勝クラス,▲,,◎妙,1.0,40,見送り,4.0,7.4,0.1827037302923558,0.2523442534785582,0.3674600180621082,0.3674600180621082,0.3520076041634334,1.0,0.1827037302923558,0.4148148148148148,3.0,2,4.0,4.0,97.0,88.0,44.0,81.0,87.0,62.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,7.4,5.0,0.0
2026-08-15,202607020710,3,アーディアイリ,中京,10,1400,ダート,良,1勝クラス,×,,,-2.0,40,見送り,7.0,25.6,0.0822701759340128,0.2195594529776162,0.2195594529776162,0.2195594529776162,1.1061165039107284,6.0,0.0822701759340128,0.1837802485284499,9.0,7,7.0,7.0,75.0,62.0,22.0,38.0,100.0,91.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,29.9,7.0,16.8
2026-08-15,202607020710,11,エイシンマールス,中京,10,1400,ダート,良,1勝クラス,○,,,1.0,40,見送り,3.0,4.7,0.1197583278173961,0.2690003203823053,0.3816949262515805,0.3816949262515805,-0.4371358592582383,3.0,0.1197583278173961,0.4308841843088418,2.0,5,3.0,3.0,88.0,94.0,22.0,12.0,80.0,44.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,5.1,4.0,8.5
2026-08-15,202607020710,2,エブリデイ,中京,10,1400,ダート,良,1勝クラス,,,,3.0,40,見送り,13.0,47.3,0.0487282849932054,0.0906806627702895,0.1268409910582252,0.1268409910582252,1.3048478801786183,7.0,0.0487282849932054,0.1431870669745958,10.0,15,14.0,13.0,56.0,44.0,12.0,62.0,73.0,78.0,2.0,,820.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,35.8,9.0,-24.3
2026-08-15,202607020710,15,キーンセンス,中京,10,1400,ダート,良,1勝クラス,△,,,2.0,40,見送り,6.0,15.4,0.0310315098773984,0.0738277541864241,0.3123384010954068,0.3123384010954068,-0.5221147478880634,10.0,0.0310315098773984,0.3525896414342629,4.0,6,6.0,6.0,41.0,81.0,62.0,50.0,33.0,56.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,18.6,6.0,20.8
2026-08-15,202607020710,10,ザングウィル,中京,10,1400,ダート,良,1勝クラス,,,,-4.0,40,見送り,1.0,3.6,0.0310315098773984,0.1081809507341551,0.2534358270104637,0.2534358270104637,-0.8882865644413656,11.0,0.0310315098773984,0.2860962566844919,5.0,1,1.0,1.0,41.0,75.0,84.0,75.0,47.0,16.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,4.2,1.0,16.7
2026-08-15,202607020710,13,シュテフィ,中京,10,1400,ダート,良,1勝クラス,,,,7.0,40,見送り,14.0,80.7,0.0822701759340128,0.126465030519473,0.1873008943266564,0.1873008943266564,5.639203197874835,4.0,0.0822701759340128,0.2114384748700173,7.0,12,11.0,11.0,75.0,53.0,69.0,94.0,53.0,91.0,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,111.6,14.0,38.3
2026-08-15,202607020710,14,ジューンセクレタ,中京,10,1400,ダート,良,1勝クラス,,,,-1.0,40,見送り,5.0,7.6,0.0822701759340128,0.1616775231991055,0.248907106098801,0.248907106098801,-0.3747466629015026,5.0,0.0822701759340128,0.2809839167455062,6.0,4,5.0,5.0,75.0,69.0,6.0,25.0,20.0,78.0,3.0,,280.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,4.9,3.0,-35.5
2026-08-15,202607020710,1,タイセイサーブル,中京,10,1400,ダート,良,1勝クラス,,,,0.0,40,見送り,11.0,42.9,0.0487282849932054,0.0854938054233258,0.121064952379391,0.121064952379391,1.0904434262085143,9.0,0.0487282849932054,0.1366666666666666,11.0,9,12.0,10.0,56.0,38.0,34.0,6.0,,100.0,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,51.7,12.0,20.5
2026-08-15,202607020710,7,ナムラティアラ,中京,10,1400,ダート,良,1勝クラス,,,,2.0,40,見送り,10.0,40.3,0.0487282849932054,0.0819927847951643,0.1873008943266564,0.1873008943266564,0.96374988522618,8.0,0.0487282849932054,0.2114384748700173,8.0,11,9.0,8.0,56.0,53.0,84.0,69.0,27.0,16.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,39.8,10.0,-1.2
2026-08-15,202607020710,6,バルミラクル,中京,10,1400,ダート,良,1勝クラス,,,,0.0,40,見送り,12.0,45.7,0.0138159907683368,0.0339919762848147,0.0707970772202837,0.0707970772202837,-0.3686092218870068,15.0,0.0138159907683368,0.0799207397622192,12.0,14,15.0,14.0,19.0,31.0,34.0,31.0,67.0,38.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,64.4,13.0,40.9
2026-08-15,202607020710,9,ミルミナーヴァ,中京,10,1400,ダート,良,1勝クラス,,,,-4.0,40,見送り,9.0,36.3,0.0138159907683368,0.0466153719722504,0.0618417382149673,0.0618417382149673,-0.4984795351093731,14.0,0.0138159907683368,0.0698113207547169,13.0,8,10.0,12.0,19.0,19.0,50.0,56.0,40.0,31.0,1.0,4570.0,1290.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,45.7,11.0,25.9
2026-08-15,202607020710,4,ラブミーナッソー,中京,10,1400,ダート,良,1勝クラス,,,,1.0,40,見送り,15.0,112.9,0.0183278367564297,0.0514515538136969,0.0514515538136969,0.0514515538136969,1.069212769800917,12.0,0.0183278367564297,0.041025641025641,14.0,13,13.0,15.0,31.0,12.0,56.0,88.0,60.0,69.0,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,163.3,15.0,44.6
2026-08-15,202607020710,16,ララバッカナール,中京,10,1400,ダート,良,1勝クラス,◎,,,1.0,40,見送り,2.0,4.6,0.1827037302923558,0.3170760970891793,0.430069864328355,0.430069864328355,-0.159562840655163,2.0,0.1827037302923558,0.4854932301740812,1.0,3,2.0,2.0,97.0,100.0,75.0,44.0,93.0,50.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,4.2,2.0,-8.7
2026-08-15,202607020710,5,レーヴドアンジュ,中京,10,1400,ダート,良,1勝クラス,,,,1.0,40,見送り,16.0,193.2,0.0,0.0164392556671307,0.0301991289194711,0.0301991289194711,-1.0,16.0,0.0,0.034090909090909,15.0,16,16.0,16.0,6.0,6.0,94.0,100.0,7.0,16.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,182.0,16.0,-5.8
2026-08-15,202604020711,5,アルティーノ,新潟,11,1000,芝,良,未勝利,,,,2.0,96,買い,18.0,216.5,0.0091278451199873,0.0136792449258541,0.0499210363898973,0.0499210363898973,0.9761784684772524,14.0,0.0091278451199873,0.054054054054054,16.0,13,17.0,17.0,31.0,17.0,17.0,78.0,,53.0,17.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,326.4,18.0,50.8
2026-08-15,202604020711,13,エレクトロン,新潟,11,1000,芝,良,未勝利,,,,-5.0,96,買い,10.0,38.3,0.0121086976751968,0.0326682941715505,0.0619723504120084,0.0619723504120084,-0.536236879039961,10.0,0.0121086976751968,0.0671031096563011,15.0,14,11.0,11.0,44.0,22.0,83.0,61.0,59.0,53.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,36.2,9.0,-5.5
2026-08-15,202604020711,17,カゼノオモイデ,新潟,11,1000,芝,良,未勝利,,,,-5.0,96,買い,13.0,61.0,0.0,0.0063769066078504,0.0092934759568614,0.0092934759568614,-1.0,18.0,0.0,0.010062893081761,18.0,18,18.0,18.0,14.0,6.0,11.0,94.0,9.0,53.0,18.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,80.1,13.0,31.3
2026-08-15,202604020711,2,コンフィアンサ,新潟,11,1000,芝,良,未勝利,◎,★,,3.0,96,買い,4.0,8.4,0.120707329710623,0.2758080130482256,0.3979384233271895,0.3979384233271895,0.0139415695692337,4.0,0.120707329710623,0.4308841843088418,1.0,6,4.0,4.0,83.0,94.0,72.0,31.0,76.0,53.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,7.9,3.0,-6.0
2026-08-15,202604020711,11,シャルマンナナ,新潟,11,1000,芝,良,未勝利,×,★,,3.0,96,買い,8.0,18.8,0.1614462153512096,0.3060305012276716,0.3060305012276716,0.3060305012276716,2.0351888486027403,3.0,0.1614462153512096,0.3224222585924713,5.0,8,8.0,8.0,89.0,78.0,25.0,8.0,94.0,53.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,14.6,6.0,-22.3
