母父名,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
ニホンピロディール,10,0.0,0.1,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,8.1
ニホンピロヴィータ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.375
ニューアイデア,7,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
ニューチャプターＩＩ,8,0.375,0.375,0.5,0.0,0.42857142857142855,0.0,0.42857142857142855,,0.6,0.0,4.625
ニースセブンティン,13,0.0,0.07692307692307693,0.15384615384615385,,0.0,0.0,0.0,,0.0,0.0,8.307692307692308
ヌレエフクイン,16,0.0625,0.125,0.1875,,0.0625,,0.0625,,0.08333333333333333,0.0,6.5625
ヌーベルバーグ,12,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1,,0.1111111111111111,0.0,0.14285714285714285,0.0,7.0
ヌーヴォレコルト,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.25,0.0,0.25,0.0,8.666666666666666
ネイチャーガイド,8,0.25,0.25,0.25,0.25,,0.0,0.5,0.2,0.3333333333333333,0.0,7.0
ネオカラー,6,0.5,0.6666666666666666,0.6666666666666666,,0.5,0.5,,,0.75,,3.1666666666666665
ネオヴィクトリア,5,0.2,0.2,0.2,,0.2,0.25,0.0,,0.0,0.5,7.4
ネオヴェリーベリー,10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,5.9
ネヴァーピリオド,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,8.0
ネームヴァリュー,8,0.0,0.125,0.125,,0.0,0.0,0.0,,0.0,0.0,7.625
ノアウイニング,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,8.6
ノッテビアンカ,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.375,0.0,0.5,0.0,8.0
ノブレスオブリッジ,7,0.0,0.14285714285714285,0.2857142857142857,0.0,,0.0,0.0,,0.0,0.0,6.142857142857143
ノベンバースルー,9,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778
ノボキッス,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.714285714285714
ノボプレシャス,11,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.2,0.18181818181818182,,,0.2222222222222222,,7.2727272727272725
ノンコ,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.428571428571429
ノースパストラル,10,0.1,0.2,0.4,,0.1,0.0,0.25,0.0,0.1,,6.8
ノータブルアート,11,0.0,0.09090909090909091,0.09090909090909091,,0.0,0.0,,,0.0,0.0,7.181818181818182
ノートルアンジュ,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.65
ノードブライティア,10,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,9.2
ノードラメール,12,0.08333333333333333,0.25,0.4166666666666667,0.1,0.0,0.0,0.2,,0.09090909090909091,,5.75
ノーブルガイア,8,0.0,0.0,0.125,,0.0,0.0,0.0,0.0,0.0,0.0,8.125
ノーブルコロネット,10,0.2,0.2,0.2,0.2,,,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.5,5.3
ノーブルジュエリー,14,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.07692307692307693,0.0,,0.1111111111111111,0.0,0.1,,6.357142857142857
ノーブルジュピタ,6,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.0,0.0,,0.0,,6.166666666666667
ノーブルステラ,12,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.1,0.0,0.0,0.125,0.0,0.1,,8.0
ノーブルストーン,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.222222222222221
ハイアーラヴ,6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10.333333333333334
ハイエストホワイト,11,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.18181818181818182,,,0.18181818181818182,,0.1111111111111111,,4.181818181818182
ハイジトウショウ,11,0.0,0.0,0.09090909090909091,,0.0,0.0,0.0,,0.0,0.0,8.727272727272727
ハイタッチクイーン,18,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,,0.0,0.15384615384615385,0.0,0.1,0.25,7.111111111111111
ハイデルベーレ,5,0.2,0.2,0.2,0.0,0.3333333333333333,0.0,0.3333333333333333,,0.3333333333333333,0.0,5.8
ハイドバウンド,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,,5.333333333333333
ハイノリッジ,12,0.16666666666666666,0.25,0.3333333333333333,0.0,0.18181818181818182,0.2,0.0,,0.3333333333333333,0.0,6.0
ハイフィールド,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0
ハイマーク,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,0.0,,10.875
ハイランドダンス,5,0.0,0.0,0.4,,0.0,,0.0,,0.0,,5.2
ハイリリー,5,0.2,0.2,0.2,0.5,0.0,,0.2,,0.25,0.0,7.0
ハギノアーク,11,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.3333333333333333,0.125,0.0,0.16666666666666666,1.0,0.0,0.4,6.7272727272727275
ハギノウィッシュ,8,0.0,0.125,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,5.625
ハギノクィーン,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.777777777777778
ハクシュウベリー,6,0.0,0.0,0.16666666666666666,,0.0,0.0,0.0,,0.0,0.0,9.5
ハシッテホシーノ,6,0.0,0.16666666666666666,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0,0.0,3.8333333333333335
ハッシュバンバン,8,0.0,0.25,0.25,0.0,,0.0,0.0,,0.0,,6.75
ハットシテグー,5,0.2,0.2,0.2,0.0,0.25,,0.2,,0.25,0.0,11.2
ハッピーダイアリー,13,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.08333333333333333,0.16666666666666666,0.0,,0.14285714285714285,0.0,8.076923076923077
ハッピーティア,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.0
ハッピーテレサ,7,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,,,0.0,,8.571428571428571
ハッピーパス,10,0.1,0.5,0.6,0.1,,0.0,0.1111111111111111,,0.16666666666666666,0.0,3.5
ハッピーパレード,5,0.0,0.0,0.2,0.0,0.0,,0.0,,0.0,0.0,8.0
ハッピーヴァリュー,8,0.0,0.25,0.75,,0.0,0.0,,,0.0,0.0,4.0
ハナイチリン,9,0.2222222222222222,0.3333333333333333,0.5555555555555556,,0.2222222222222222,0.2222222222222222,,,0.5,0.0,5.777777777777778
ハナマル,5,0.0,0.0,0.2,,0.0,0.0,0.0,,0.0,0.0,8.4
ハナムケ,5,0.0,0.2,0.6,,0.0,0.0,,,0.0,,5.8
ハニーダンサー,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.0,0.2,0.0,,0.0,0.0,7.0
ハピネスフォーユー,14,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,,0.0,0.0,0.0,0.0,8.214285714285714
ハマナス,13,0.23076923076923078,0.23076923076923078,0.3076923076923077,,0.23076923076923078,,0.2727272727272727,0.0,0.3333333333333333,0.0,6.076923076923077
ハヤブサエミネンス,8,0.125,0.375,0.375,,0.125,,0.125,,0.25,0.0,5.75
ハリウッドローズ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6
ハリケーンタマ,5,0.0,0.2,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,5.6
ハルサンサン,10,0.2,0.3,0.3,,0.2,0.25,0.0,,0.25,0.0,4.2
ハルジオン,11,0.0,0.0,0.18181818181818182,,0.0,0.0,0.0,,0.0,0.0,7.818181818181818
ハルトリーゲル,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.3333333333333333,0.0,,0.0,0.5,7.285714285714286
ハルマッタン,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.4
ハロースピード,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,,0.0,,0.0,0.0,7.571428571428571
ハロードリーム,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,,0.25,0.0,6.166666666666667
ハワイアンウインド,8,0.375,0.5,0.5,0.42857142857142855,0.0,0.0,0.42857142857142855,,0.3333333333333333,0.0,6.125
ハンドオブフェイト,6,0.0,0.16666666666666666,0.3333333333333333,,0.0,0.0,,,0.0,,7.0
ハンドスター,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.0
ハンナリト,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.8
ハーツブラッド,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.166666666666666
ハートアイリス,11,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,5.7272727272727275
ハートアンドハート,6,0.0,0.16666666666666666,0.16666666666666666,,0.0,0.0,,,0.0,,8.166666666666666
ハートシェイプト,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75
ハービンジャーラス,11,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,,0.0,0.0,0.0,0.0,7.454545454545454
ハープスター,6,0.3333333333333333,0.5,0.6666666666666666,0.5,0.0,,0.2,1.0,0.5,0.0,2.5
ハーベストシーズン,7,0.0,0.0,0.2857142857142857,,0.0,0.0,0.0,,0.0,0.0,9.0
ハーモニーフェア,5,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,7.4
ハーランズルビー,16,0.125,0.25,0.375,0.08333333333333333,0.25,1.0,0.0,0.125,0.16666666666666666,0.0,5.9375
ハーランズロマン,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,,0.0,,6.285714285714286
ハーロンベイ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.428571428571429
バアゼルザウバー,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,,,0.0,0.0,9.833333333333334
バアゼルローズ,6,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,,0.25,0.5,0.5,1.0,4.5
バイオレントムーヴ,8,0.125,0.125,0.125,,0.125,0.16666666666666666,0.0,,0.0,0.0,8.875
バイカターキン,10,0.1,0.2,0.4,,0.1,0.0,0.125,,0.0,0.0,6.3
バイナリーコード,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.0,,0.0,0.3333333333333333,0.0,0.5,7.0
バイモユリ,10,0.1,0.3,0.6,0.1,,0.0,0.125,,0.16666666666666666,0.0,5.4
バウンシーチューン,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.8
バクシンオージョ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.2
バタラバ,8,0.125,0.5,0.5,,0.125,0.125,,,0.0,0.5,4.5
バトルアンコール,7,0.14285714285714285,0.2857142857142857,0.42857142857142855,,0.14285714285714285,0.14285714285714285,,,0.3333333333333333,0.0,6.857142857142857
バノヴィナ,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,,,0.2,0.0,0.14285714285714285,,5.571428571428571
バプティスタ,9,0.1111111111111111,0.3333333333333333,0.4444444444444444,,0.1111111111111111,0.14285714285714285,0.0,,0.0,0.0,5.777777777777778
バライロー,10,0.3,0.4,0.4,,0.3,0.3,,,0.42857142857142855,0.0,6.4
バラダセール,13,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.2727272727272727,0.0,,0.25,0.0,0.14285714285714285,0.25,5.6923076923076925
バラッドローズ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.875
バラベルサイユ,8,0.125,0.125,0.25,,0.125,0.14285714285714285,0.0,,0.0,0.0,7.0
バリーバーン,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
バルドウィナ,6,0.0,0.0,0.16666666666666666,0.0,,,0.0,0.0,0.0,0.0,7.166666666666667
バルフューレント,9,0.1111111111111111,0.2222222222222222,0.4444444444444444,,0.1111111111111111,0.14285714285714285,0.0,,0.16666666666666666,,4.777777777777778
バレドクール,5,0.2,0.2,0.2,,0.2,0.2,,,0.0,0.0,7.6
バロネスサッチャー,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.8
バンデリータ,10,0.1,0.2,0.3,0.0,0.14285714285714285,0.125,0.0,,0.2,0.0,7.6
バーグドール,6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,10.5
バージニアキャット,5,0.0,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,6.6
バースデイパーティ,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,13.0
バーニングラブ,12,0.08333333333333333,0.08333333333333333,0.4166666666666667,,0.08333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,5.75
バーミスキャット,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,,,0.0,,6.714285714285714
バーンアウル,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285714286
パイクスピーク,11,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.1111111111111111,0.0,0.14285714285714285,0.0,,0.14285714285714285,0.0,7.818181818181818
パイクーニャン,21,0.09523809523809523,0.14285714285714285,0.23809523809523808,,0.09523809523809523,0.15384615384615385,0.0,,0.16666666666666666,0.0,7.666666666666667
パイメイメイ,6,0.16666666666666666,0.3333333333333333,0.5,,0.16666666666666666,0.16666666666666666,,,0.25,0.0,5.5
パイレートクイーン,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.2
パシオンルージュ,10,0.1,0.4,0.5,0.14285714285714285,0.0,0.0,0.125,,0.14285714285714285,0.0,5.6
パシティア,8,0.125,0.25,0.375,,0.125,0.0,0.2,,0.0,0.5,6.5
パシフィックギャル,9,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,,0.0,,0.0,0.0,6.111111111111111
パシャドーラ,7,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,,0.0,0.0,0.0,0.0,5.714285714285714
パスオブドリームズ,18,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.1111111111111111,,,0.1111111111111111,,0.08333333333333333,0.2,5.5
パスザトーチ,6,0.0,0.16666666666666666,0.16666666666666666,,0.0,0.0,,,0.0,0.0,7.333333333333333
パチャママ,5,0.0,0.2,0.4,,0.0,0.0,0.0,,0.0,0.0,6.4
パッショナルダンス,5,0.2,0.2,0.2,0.3333333333333333,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,8.6
パッションローズ,7,0.0,0.0,0.14285714285714285,,0.0,0.0,0.0,,0.0,0.0,9.714285714285714
パドブレ,20,0.05,0.15,0.15,0.125,0.0,0.0,0.07692307692307693,,0.06666666666666667,0.0,8.85
パピュラ,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.8
パフュームスター,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.16666666666666666,0.2,0.0,,0.2,0.0,3.0
パラフレーズ,12,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.2,0.25,0.0,,0.0,0.3333333333333333,9.5
パリサンジェルマン,16,0.0625,0.0625,0.125,0.0,0.09090909090909091,0.14285714285714285,0.0,0.0,0.09090909090909091,0.0,8.6875
パリュール,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.0,0.0,0.25,0.0,0.0,0.0,6.833333333333333
パリージョ,11,0.0,0.0,0.09090909090909091,0.0,,0.0,0.0,0.0,0.0,,9.727272727272727
パリーナチャン,14,0.14285714285714285,0.14285714285714285,0.2857142857142857,,0.14285714285714285,0.15384615384615385,0.0,,0.2222222222222222,0.0,5.571428571428571
パレスルーマー,15,0.13333333333333333,0.2,0.26666666666666666,0.13333333333333333,,,0.2,0.1,0.1111111111111111,0.0,7.466666666666667
パワフルリーフ,9,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,8.444444444444445
パンカティリオ,7,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,3.0
パンテール,5,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,8.6
パンデイア,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.42857142857142855,0.0,,0.2727272727272727,,0.375,0.0,6.181818181818182
パンドラズホープ,5,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,5.2
パーシステントリー,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,,0.16666666666666666,0.0,4.714285714285714
パーソナルブレーン,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.0,0.25,0.0,0.14285714285714285,0.0,7.777777777777778
パーソナルレジェンド,8,0.0,0.0,0.125,0.0,0.0,,0.0,0.0,0.0,0.0,7.375
パーフェクトジョイ,5,0.4,0.4,0.4,0.0,0.6666666666666666,,0.4,,0.25,,7.0
パーフェクトチャンス,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,11.0
パーフェクトトリビュート,16,0.125,0.1875,0.3125,0.2222222222222222,0.0,0.16666666666666666,0.1,,0.08333333333333333,1.0,8.0625
パープル,10,0.1,0.4,0.5,0.0,0.125,,0.1111111111111111,0.0,0.125,0.0,5.5
パープルカフェ,10,0.0,0.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,8.8
パールイアリング,11,0.0,0.0,0.09090909090909091,,0.0,0.0,0.0,,0.0,0.0,8.909090909090908
パールシャドウ,16,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
ヒアトゥウィン,8,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,7.75
ヒアーズトウショウ,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.16666666666666666,,0.16666666666666666,0.0,0.16666666666666666,0.0,7.857142857142857
ヒカリヴィグラス,18,0.05555555555555555,0.2777777777777778,0.4444444444444444,,0.05555555555555555,,0.058823529411764705,0.0,0.09090909090909091,0.0,6.166666666666667
ヒカルアマランサス,15,0.06666666666666667,0.2,0.26666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,,0.0,0.3333333333333333,8.0
ヒカルウェイブ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.8
ヒカルカグヤヒメ,5,0.0,0.2,0.2,0.0,0.0,,0.0,,0.0,0.0,7.8
ヒカルカリーナ,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,,,0.1111111111111111,,0.16666666666666666,0.0,7.111111111111111
ヒカルダイヤモンド,12,0.16666666666666666,0.25,0.5,,0.16666666666666666,0.2,0.0,,0.0,0.5,5.083333333333333
ヒカルドウキセイ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0
ヒカルユメアカリ,5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,8.8
ヒカルラブリーアイ,6,0.0,0.0,0.3333333333333333,0.0,,0.0,0.0,,0.0,0.0,5.333333333333333
ヒシアニマ,15,0.0,0.06666666666666667,0.26666666666666666,,0.0,0.0,0.0,,0.0,0.0,7.6
ヒシエリート,5,0.2,0.2,0.2,0.0,0.25,,0.25,0.0,0.0,0.0,7.0
ヒシシルバーメイド,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.16666666666666666,1.0,0.4,0.0,,0.3333333333333333,0.0,6.714285714285714
ヒシタイトル,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,0.0,0.2,0.0,0.2,,8.222222222222221
ヒシディーバ,12,0.25,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,4.583333333333333
ヒシマンハッタン,8,0.125,0.25,0.25,,0.125,,0.125,,0.2,0.0,6.125
ヒシラストレディ,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,,,0.3333333333333333,0.0,0.2,0.0,3.857142857142857
ヒシワンスモア,6,0.0,0.16666666666666666,0.3333333333333333,0.0,,,0.0,0.0,0.0,,6.5
ヒシヴェリタス,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0
ヒストリアドリーム,9,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,,6.666666666666667
ヒストリックスター,12,0.08333333333333333,0.25,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,,0.0,0.0,5.916666666666667
ヒストリックレディ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,,0.3333333333333333,0.0,10.333333333333334
ヒミノオトヒメ,10,0.1,0.1,0.2,0.16666666666666666,0.0,,0.1,,0.14285714285714285,,6.4
ヒミノダンス,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.428571428571429
ヒミノプリンセス,15,0.06666666666666667,0.4,0.4666666666666667,,0.06666666666666667,,0.0,0.25,0.0,0.25,4.133333333333334
ヒメスズラン,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,,0.09090909090909091,0.16666666666666666,0.0,,0.0,0.3333333333333333,7.454545454545454
ヒラボクキャロル,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5,,0.3333333333333333,0.0,0.25,,9.571428571428571
ヒラボクビジン,8,0.0,0.125,0.125,0.0,0.0,,0.0,0.0,0.0,0.0,7.875
ヒラボクミラクル,7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,7.142857142857143
ヒルダズパッション,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.0,0.25,,0.2,0.0,7.333333333333333
ヒロアンジェロ,5,0.2,0.6,0.6,,0.2,,0.2,,0.5,0.0,4.0
ヒーラ,18,0.16666666666666666,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.1,0.2,0.13333333333333333,0.0,4.666666666666667
ヒーリング,6,0.0,0.3333333333333333,0.3333333333333333,0.0,,,0.0,0.0,0.0,0.0,5.666666666666667
ビアンカシェボン,10,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
ビエンナーレ,10,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,7.0
ビジャリカ,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
ビジュートウショウ,7,0.0,0.14285714285714285,0.2857142857142857,0.0,,,0.0,,0.0,,6.857142857142857
ビジューブリアン,6,0.0,0.16666666666666666,0.16666666666666666,,0.0,0.0,0.0,,0.0,0.0,6.666666666666667
ビジョナリー,6,0.3333333333333333,0.5,0.5,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,,4.0
ビスカヤ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.4
ビタースウィート,11,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,,0.0,0.0,0.0,0.0,6.363636363636363
ビッグクィーン,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.875
ビッグマリーン,8,0.0,0.0,0.125,,0.0,0.0,0.0,,0.0,0.0,9.375
ビップピュアレディ,10,0.1,0.1,0.2,0.0,0.1111111111111111,0.0,0.125,0.0,0.0,0.0,8.9
ビナセブン,7,0.14285714285714285,0.42857142857142855,0.7142857142857143,,0.14285714285714285,,0.0,0.2,0.2,0.0,3.0
ビフォーダーク,5,0.0,0.0,0.2,0.0,,,0.0,,0.0,0.0,6.0
ビューティアイ,15,0.13333333333333333,0.2,0.2,0.16666666666666666,0.0,0.08333333333333333,0.0,0.5,0.1111111111111111,0.0,7.2
ビューティコマンダ,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.5
ビューティサン,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0.25,0.0,,0.14285714285714285,,8.857142857142858
ビューティーコンテスト,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.0,,0.0,0.25,0.0,0.0,7.142857142857143
ビューティーモズ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.142857142857142
ビラゴーティアラ,12,0.0,0.08333333333333333,0.16666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,7.5
ビリーヴ,6,0.5,0.5,0.6666666666666666,0.5,,0.6666666666666666,0.3333333333333333,,0.5,,4.333333333333333
ビリーヴミー,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,,0.0,0.0,6.857142857142857
ビーウインド,9,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.125,0.0,0.125,0.0,,0.14285714285714285,,5.222222222222222
ビーキュート,7,0.0,0.14285714285714285,0.42857142857142855,,0.0,0.0,,,0.0,0.0,5.142857142857143
ビーコンターン,10,0.1,0.1,0.2,0.14285714285714285,0.0,0.0,0.14285714285714285,,0.1,,7.4
ビートリックスキッド,6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10.333333333333334
ビービーシグナス,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,,0.1111111111111111,0.14285714285714285,0.0,,0.14285714285714285,0.0,9.333333333333334
ビーラヴリー,15,0.0,0.0,0.13333333333333333,,0.0,0.0,0.0,,0.0,0.0,7.466666666666667
ピアノコンクール,11,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.0,0.3,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,6.363636363636363
ピエナアマゾン,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666
